candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share,nearest_unembed_token_id,nearest_unembed_token,nearest_unembed_decoded,nearest_unembed_cosine,nearest_unembed_margin,farthest_unembed_token_id,farthest_unembed_token,farthest_unembed_decoded,farthest_unembed_cosine,farthest_unembed_margin,max_abs_unembed_token_cosine,nearest_unembed_token_z,farthest_unembed_token_z,unembedding_cosine_mean,unembedding_cosine_std,rank_global_max_abs_unembed_token_cosine
L13_SV14,13,13,14,42.26767349243164,0.2845815122127533,441490,2000,3.885786866038979,20.227559673633603,25.00988055836714,24.706168986216976,0.5616842963600535,97.0,-119.0,0.010872318882286493,0.013509737355267474,0.00010645767741058688,0.003889102810935695,0.511,67.0795,1876.1886510913328,854.9718878338223,1044.27228395826,6.358086492632348,29432,3.921875,17.328125,25.690678124999998,-0.08929838614870816,2.7295021914614064,-0.2704978085385936,0.36636717242003336,3.6230310678107105,4.78468783120142,2.027121461979704,2.5636779488474386,3.041376510959638,2.2253937681919402,2.9468422215888768,3.3845087536006724,2.332436485656215,2.994155102708096,3.3845087536006724,0.11442142259571962,0.01750606470806934,0.13912984618502358,0.02226788028846601,0.07530880056135734,0.011475429721888761,0.0001359064963305246,0.0,0.0,0.0008154389779831476,0.0,0.0,51,0,0,247,0,0,0.0255,0.0,0.0,0.1235,0.0,0.0,2.8834632016939024,3.1753978856873792,3.1887782253704136,3.5587567815514793,0.05653357923063923,0.07329005915791131,0.3392014753838354,0.43974035494746794,0.16666666666666666,0.16666666666666666,0.07329005915791131,negative,928,1017,1198,532,598,1291,1188,54,54,47,53,36,60,55,64,61,24,2.5335618868971257,12.598300033728442,0.265625,64,56,51,3.8083615002794544,45.07652045903586,0.078125,64,56,51,3.8083615002794544,45.07652045903586,0.078125,96001,ĠLevi, Levi,0.08419325202703476,0.003788895905017853,81322,Ġcis, cis,-0.07235363125801086,0.0005162209272384644,0.08419325202703476,5.417960290730788,-4.480908035761542,-0.0014897542824947809,0.015814624270340014,924
L14_SV62,14,61,62,18.712688446044922,0.12591208517551422,441490,2000,-2.4839784430502743,27.08912087553919,34.11507634735096,34.0245247620014,0.48034610070443273,127.0,-150.0,0.010839644217345882,0.013922699610516443,0.007413531450315976,0.0360166708192711,0.9985,107.705375,2553.0397892647625,506.9102792212165,636.6903313960729,13.697592608817605,29432,-1.828125,22.921875,33.983971874999995,-0.2186080063770994,3.1576783506998862,0.15767835069988623,0.31668836687509805,3.790849565020128,4.360051719234187,2.1430139263261148,2.725185429785781,3.2473124508787223,2.6386519895270486,3.4268029478234663,3.8665131751907196,2.6975032623375492,3.4415157660260913,3.8665131751907196,0.13025955040530726,0.02016999347413394,0.16801222032687665,0.024635489094044602,0.09394765298929272,0.013532744272624823,0.0004077194889915738,0.0,0.0,0.00472275074748573,0.0,0.0,143,0,0,1190,0,0,0.0715,0.0,0.0,0.595,0.0,0.0,3.0993471094967475,3.39360347354925,3.800964627534433,4.0366639751404865,0.0645056397460388,0.08964343214606475,0.38703383847623285,0.5378605928763885,0.16666666666666666,0.16666666666666666,0.08964343214606475,negative,929,281,654,995,246,487,708,36,35,10,28,6,20,30,64,55,51,3.8381981019182736,46.44171576160807,0.078125,64,63,26,2.7439697695533294,15.548587050129434,0.28125,64,63,26,2.7439697695533294,15.548587050129434,0.28125,52159,ĠAlexand, Alexand,0.08478642255067825,0.005968794226646423,22320,ĠæŃ, �,-0.07349511981010437,0.0014506950974464417,0.08478642255067825,5.105349768287095,-4.743861861177051,0.002741009575862331,0.0160704783606517,868
L00_SV40,0,39,40,163.98956298828125,0.22720970213413239,441490,2000,1.3556740638432048,1.867877031471584,2.3176489630495256,1.8797990713231536,0.7173775170445537,8.5625,-5.875,0.010830086504482311,0.013338562895478466,0.004052186912500849,0.0810165575664228,0.9985,6.3063671875,172.44079894487277,306.31233810687314,308.2674282120609,1.386615796124858,29432,1.4140625,1.3984375,2.0733234375,0.16046346647726412,2.587433462976405,-0.4125665370235949,0.38648336829101254,3.4478158934138805,3.5156417798416943,2.0912981648575997,2.7264197653676354,3.075293516523485,1.880284295971067,2.3668898138330103,2.5682234214843613,2.2118775185070465,2.7479883972516874,3.147225129943088,0.1425621865757387,0.021536603479978517,0.10861026857935069,0.01521130043822705,0.0735037729924691,0.010786358590186009,0.0002718129926610492,0.0,0.0,3.397662408263115e-05,0.0,0.0,100,0,0,4,0,0,0.05,0.0,0.0,0.002,0.0,0.0,2.996396938188762,3.1765123477026243,2.5363113419200904,2.7018818668999875,0.06668529507706547,0.04865303784254719,0.4001117704623929,0.29191822705528314,0.16666666666666666,0.16666666666666666,0.06668529507706547,positive,930,406,362,1332,1418,1377,1314,16,17,18,15,12,53,48,64,60,11,1.6036768666493777,4.97127758608771,0.546875,64,60,32,3.2898624669591054,26.839172129092923,0.078125,64,60,11,1.6036768666493777,4.97127758608771,0.546875,9175,idi,idi,0.07572714239358902,0.00350894033908844,72054,ì¸µ,층,-0.09196151793003082,0.0001389235258102417,0.09196151793003082,4.329884162729044,-4.611705363037074,-0.005474580467009611,0.018753786431417764,233
L22_SV03,22,2,3,48.60605239868164,0.4209173023700714,441490,2000,255.04525645753586,255.0515398671261,267.00411289608826,79.01337520911757,0.9998278556705701,680.0,-79.0,0.010816077482549409,0.011260471751953945,0.09332714217762576,0.7803687512740946,1.0,515.147,23628.51209795239,12397.048511145971,3840.5282556110615,0.30980139096322584,29432,252.0,45.0,66.717,0.39385863732600057,3.962719052842211,0.9627190528422109,0.2523519802098416,6.415156556799617,4.961254253038955,3.4473972151025976,4.556559797352999,5.335971341637064,2.623019620186759,3.367091595845135,4.101491748729708,3.507351949278295,4.556559797352999,5.335971341637064,0.1952616089077083,0.030331000006365707,0.14686142789298373,0.02326039054316107,0.11477303747387717,0.017648776762200297,0.01800761076379451,0.0003397662408263115,0.0,0.002786083174775754,0.0,0.0,1779,139,0,751,0,0,0.8895,0.0695,0.0,0.3755,0.0,0.0,5.156107139109972,5.635745012515551,3.6481050556829593,4.129494731477734,0.7935612240064549,0.08558786274280972,0.7935612240064549,0.5135271764568583,1.0,0.16666666666666666,0.7935612240064549,positive,931,60,11,13,24,8,12,4,4,4,3,16,3,4,64,60,41,3.5199560580302665,33.78294394213317,0.078125,64,61,58,4.007257137612184,54.9958175399193,0.0625,64,60,41,3.5199560580302665,33.78294394213317,0.078125,187988,Ġephemeral, ephemeral,0.07816120982170105,0.0028452500700950623,46873,ĠLegisl, Legisl,-0.09355413168668747,0.011466607451438904,0.09355413168668747,5.345822618882427,-5.062438693736288,-0.01003409283963322,0.016497985239879127,174
L00_SV56,0,55,56,145.0352020263672,0.20094819366931915,441490,2000,-1.749010649342837,1.8472740684339406,2.1548225115819197,1.2586587325028022,0.09083784457179098,3.859375,-7.375,0.010786956602558954,0.01261353336259354,0.0012367211035357538,0.05542820901945684,0.99,4.942546875,172.44079894487277,267.9197677133858,182.54982355079517,0.7196404052628288,29432,-1.796875,0.890625,1.320440625,0.12278699898100381,2.8276842711000314,-0.1723157288999686,0.3536462716931894,4.283607981237323,4.224442125142885,2.1832200898847685,2.9768590503643373,3.3849602760442132,2.070804963305336,2.817927727723452,3.3068412296084486,2.4021337574341897,3.0647913456918974,3.4265195566820243,0.1298264341583205,0.020188496407030708,0.14677079726416523,0.023426508731830085,0.08160763028645716,0.011862882653856625,0.0008833922261484099,0.0,0.0,0.0005096493612394672,0.0,0.0,445,0,0,144,0,0,0.2225,0.0,0.0,0.072,0.0,0.0,3.3493791135061444,3.632783564198504,3.0884576881296724,3.372690460807353,0.07049511267601054,0.07188402476866504,0.42297067605606326,0.43130414861199023,0.16666666666666666,0.16666666666666666,0.07188402476866504,negative,932,656,505,1394,1464,1174,1218,17,18,24,21,56,37,37,64,62,20,2.1908660764035286,8.942955044005107,0.390625,64,48,10,1.4425744211750264,4.231575664326869,0.578125,64,48,10,1.4425744211750264,4.231575664326869,0.578125,10752,.has,.has,0.07772713899612427,0.005957707762718201,81811,requests,requests,-0.08388472348451614,0.00038061290979385376,0.08388472348451614,4.489623957100796,-4.143270281213913,-0.006320744542688502,0.018720472881895267,950
L19_SV47,19,46,47,20.731048583984375,0.15800988674163818,441490,2000,-110.77518415090093,110.77518415090093,114.79583628932917,30.115487804457906,0.0,-0.1015625,-264.0,0.010770515347205379,0.01107946810594045,0.03003918548551496,0.3950757661555188,1.0,203.977,10264.860794412105,2296.485724532143,624.3256408046058,0.2718613201620456,29432,-108.5,20.5,30.3933,-0.4430651732001975,3.1909035428584596,0.19090354285845956,0.31339085828466784,3.566524118802499,5.116259175541978,1.9329918106951203,2.5193422563525494,3.0980697226033285,2.681512043772805,3.569865726985882,4.208108365988461,2.714414032039956,3.569865726985882,4.208108365988461,0.12833471988549963,0.020285326241849377,0.15382751565340436,0.02399352769326738,0.09677884132360445,0.015019079000180516,0.0001359064963305246,0.0,0.0,0.004688774123403099,0.0,0.0,42,0,0,1198,1,0,0.021,0.0,0.0,0.599,0.0005,0.0,2.7516344062671707,3.142222134483587,4.0304935627259955,4.458219410198958,0.05980354367939408,0.18432221446630717,0.3588212620763645,0.5529666433989215,0.16666666666666666,0.3333333333333333,0.18432221446630717,negative,933,126,61,100,355,414,463,5,5,8,6,42,26,29,64,59,55,3.9557596865808673,52.23536137820113,0.046875,64,60,36,3.1589909944560812,23.546825061587505,0.1875,64,60,36,3.1589909944560812,23.546825061587505,0.1875,77709,Ġgrim, grim,0.08336497843265533,0.006039083003997803,50999,Ġsurprisingly, surprisingly,-0.08148394525051117,0.003757275640964508,0.08336497843265533,5.1590827201150615,-5.208318593883922,0.0013319589859197261,0.01590069861196295,1007
L12_SV11,12,10,11,46.27056121826172,0.31028735637664795,441490,2000,11.432039336511894,17.931588701776406,22.515780871871556,19.397651014454862,0.7339962400054362,115.5,-81.5,0.010753604053354725,0.013355757257514943,2.2650569661826996e-06,0.0025731047135835465,0.3595,66.983125,1662.1175304614771,829.7046727662354,897.5401987548103,1.6967795896660824,29432,11.5,12.25,18.161849999999998,0.08004118120017,3.3398034848531704,0.33980348485317036,0.2994188144707453,5.726288896780891,5.120623725005989,2.5973400286864874,3.5789305604880566,4.190861613767275,2.519016509881978,3.3940512668037606,3.965137086805579,2.8493793308501063,3.7047162045716577,4.216825378471873,0.16353597623419736,0.02723968566634498,0.1535670653128191,0.02428123276598256,0.09431485144876485,0.014422822987925552,0.004179124762163631,0.0,0.0,0.002989942919271541,0.0,0.0,1028,7,0,719,2,0,0.514,0.0035,0.0,0.3595,0.001,0.0,4.102005027020926,4.652609728634474,3.7028166183511044,4.074474791940249,0.5906827906446922,0.2644379419222861,0.5906827906446922,0.5288758838445722,1.0,0.5,0.5906827906446922,positive,934,1249,1237,557,907,162,156,61,61,63,60,62,3,4,64,58,37,3.3231938733241533,27.748835443841504,0.125,64,49,37,3.433312660460273,30.979096186292868,0.078125,64,58,37,3.3231938733241533,27.748835443841504,0.125,199987,Ġnanot, nanot,0.07402374595403671,0.0008786320686340332,160566,ĠÐ½Ð°Ð²ÐµÐ´, навед,-0.08566674590110779,0.006772644817829132,0.08566674590110779,4.756224891386804,-5.360098504405167,-0.001055298335430626,0.01578542772975902,771
L01_SV08,1,7,8,192.47616577148438,0.35396119952201843,441490,2000,-0.6864799531049568,2.0994506710822964,2.5682580733790936,2.474812074776974,0.3768828286031394,9.9375,-10.0625,0.01070941444358544,0.013255050306364221,0.00018573467122698137,0.011961765838410836,0.8205,6.97359375,201.08149276588583,404.0942153962902,476.342339158044,3.605075521258509,29432,-0.8515625,1.6953125,2.5134703125,0.17978911002589196,2.8275451784593986,-0.17245482154060143,0.35366366826536605,4.292496492337226,3.6646295180779065,2.427545083646179,3.185958656513871,3.824286764874977,2.0607713066036064,2.669988766776015,3.0443939249829413,2.5021431399938208,3.2001074212011282,3.824286764874977,0.13394320908229415,0.021429775947046616,0.1365266017720022,0.02080419183095804,0.08128278214446169,0.012603769358099213,0.0019026909486273443,0.0,0.0,0.0001359064963305246,0.0,0.0,496,0,0,96,0,0,0.248,0.0,0.0,0.048,0.0,0.0,3.434618844339344,3.795424776874105,2.99324701094913,3.291639236339697,0.07773161672107176,0.06418500932595789,0.46638970032643057,0.3851100559557473,0.16666666666666666,0.16666666666666666,0.07773161672107176,positive,935,938,972,1174,1384,1177,1051,52,51,57,51,39,43,42,64,62,55,3.963935438827188,52.66417530092692,0.03125,64,56,18,2.027944090648518,7.598448567880346,0.5,64,62,55,3.963935438827188,52.66417530092692,0.03125,133385,OOT,OOT,0.09604902565479279,0.012290596961975098,23259,ĠÄ¯, į,-0.08246127516031265,0.0032308846712112427,0.09604902565479279,4.890308779169907,-4.526249136491524,0.0033431240857636035,0.018957065035219576,105
L00_SV26,0,25,26,193.5546875,0.26817259192466736,441490,2000,1.7748191390929344,1.8256440009786528,2.0818750697899007,1.0882191092432252,0.95115404652427,8.3125,-3.375,0.010695584089778316,0.012222307676815607,0.00012457813314004846,0.03189653219778477,0.974,4.7217109375,172.44079894487277,353.36195409567284,210.6299096211008,0.6131436636404392,29432,1.71875,0.703125,1.042453125,0.02819925040895592,3.2277471479373023,0.22774714793730233,0.3098136112176729,6.325224455536071,4.886310835319334,2.5180988353792886,3.4473972151025976,4.020378614146295,2.4757183326588375,3.3627636134718175,4.161609484838767,2.8178725062577756,3.6572387847175385,4.572401336990566,0.1441790885672176,0.02381002745533942,0.17335345834953872,0.028939660111987946,0.09401843564366723,0.01463568584952122,0.0032957325360152214,0.0,0.0,0.0030918727915194345,0.0,0.0,779,4,0,792,0,0,0.3895,0.002,0.0,0.396,0.0,0.0,3.8371029872446303,4.25708590014539,3.807875054333977,4.211820075842739,0.4432921375493834,0.09534365623319392,0.5319505650592601,0.5720619373991636,0.8333333333333334,0.16666666666666666,0.4432921375493834,positive,936,987,696,1262,1472,324,250,19,19,42,33,64,11,8,64,56,22,2.412602743665862,11.162977736906358,0.265625,64,58,16,2.100255451486187,8.168256239274553,0.375,64,56,22,2.412602743665862,11.162977736906358,0.265625,11671,ĠØªØ±, تر,0.08853520452976227,0.002460084855556488,68840,Ġbehave, behave,-0.08368656784296036,0.0016678795218467712,0.08853520452976227,4.588759261950808,-4.482053703904944,0.0014113429685446055,0.018986365722785576,480
L14_SV04,14,3,4,69.5916976928711,0.46826171875,441490,2000,-9.415960690594414,27.39949132245395,33.33125261735275,31.97361545579363,0.4224648349906,115.0,-106.0,0.01069440924502161,0.012907484751620051,4.530113932365399e-06,0.006396520872499943,0.6505,80.3385,2553.0397892647625,1906.77711705066,2225.098180947701,3.3956827674236814,29432,-7.40625,25.15625,37.29665625,-0.08571041292968569,2.2358217614292677,-0.7641782385707323,0.4472628441368876,3.281963111639532,2.643501051116345,1.7000518645689586,2.1424507726480173,2.410571322998962,1.7989213175108694,2.0938539228969084,2.322519193660954,1.88773624981462,2.1826688552006592,2.416673746724905,0.11578954521958748,0.01682357455085628,0.08942590607123937,0.011586716545607336,0.05630314529701541,0.007518756217004033,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0005,0.0,0.0,0.0,0.0,0.0,2.356947212928773,2.504547575896968,2.268132280625023,2.40232661607567,0.046314687704362374,0.03756430178230654,0.27788812622617426,0.22538581069383926,0.16666666666666666,0.16666666666666666,0.046314687704362374,positive,937,1227,1124,138,300,1453,1443,35,36,57,45,10,64,64,64,50,25,2.680335422738568,14.589986288380961,0.21875,64,60,61,4.093900535182178,59.97336429152967,0.03125,64,50,25,2.680335422738568,14.589986288380961,0.21875,23032,ĠPers, Pers,0.0785273015499115,0.007043898105621338,12210,Ġscre, scre,-0.08766933530569077,0.007177293300628662,0.08766933530569077,4.857855873366795,-5.3425349769648065,-0.0006225389149320189,0.016293163594824352,558
L15_SV60,15,59,60,18.804136276245117,0.12734246253967285,441490,2000,26.508112866129647,32.355738886798825,40.98285100356675,31.255623952451888,0.8008086253369272,179.0,-110.0,0.010660099244992048,0.01331120853804015,0.00020385512695644296,0.05037713198486942,0.9875,113.919375,2986.558482142857,608.4217233459686,587.7350122009764,1.1790965320804532,29432,24.0,20.421875,30.277471875,0.34141851982709726,3.1307708424729235,0.13077084247292348,0.3194101549796353,5.119317776593592,4.425732787506718,2.7413120997243103,3.5670085153039217,4.299259216139517,2.053424415904925,2.729496384017362,3.2541835199045925,2.790853884659087,3.5670085153039217,4.299259216139517,0.15262182152181342,0.02370919600759299,0.1361979276928777,0.022200343791365807,0.09475300742710557,0.014523988681552708,0.005504213101386247,0.0,0.0,0.0004077194889915738,0.0,0.0,905,1,0,176,0,0,0.4525,0.0005,0.0,0.088,0.0,0.0,3.9633427947821356,4.360337631392811,3.105444218994918,3.4679249454343686,0.18308016911046132,0.06778149178456891,0.549240507331384,0.4066889507074135,0.3333333333333333,0.16666666666666666,0.18308016911046132,positive,938,927,538,822,310,543,469,28,28,28,21,15,19,15,64,53,53,3.8377449138442565,46.42067369825424,0.109375,64,61,42,3.548711074215305,34.76847461081978,0.078125,64,53,53,3.8377449138442565,46.42067369825424,0.109375,6514,196,196,0.07267886400222778,0.0018120259046554565,28795,CHAR,CHAR,-0.07467274367809296,0.0004934519529342651,0.07467274367809296,4.8361761039388975,-4.464504606821412,-0.003941154048288823,0.015843099259374004,1470
L15_SV61,15,60,61,18.48483657836914,0.12518015503883362,441490,2000,-14.790013145818838,30.551832665001438,38.317874632060686,35.34847984659066,0.34881197762123717,126.0,-163.0,0.010619839840198406,0.013722094487707354,0.008324084350721421,0.05034768624430905,0.9995,118.3935,2986.558482142857,564.7456339822318,653.4108732580033,2.39002355833479,29432,-14.125,24.625,36.509025,-0.150775768414184,2.963656521286449,-0.036343478713551036,0.33742101786003365,3.838092088189153,4.077758855515862,2.0714056318951273,2.6680937110755423,3.1184782392846246,2.443779312101579,3.1738727615979885,3.74907300318209,2.543891544624925,3.2012632492924693,3.74907300318209,0.12820387694064111,0.01936682842058117,0.1569771992526791,0.023178742593814448,0.08735974122965477,0.012624915472982319,0.0002038597444957869,0.0,0.0,0.002276433813536287,0.0,0.0,95,0,0,679,0,0,0.0475,0.0,0.0,0.3395,0.0,0.0,2.9889869696602416,3.317809774432486,3.4477776385427985,3.74907300318209,0.061884100289427126,0.08053472834584076,0.37130460173656277,0.4832083700750446,0.16666666666666666,0.16666666666666666,0.08053472834584076,negative,939,259,540,891,224,956,954,32,29,8,22,6,39,38,64,51,55,3.9557596865808673,52.23536137820113,0.046875,64,63,33,3.0571822351873115,21.267545710699657,0.234375,64,63,33,3.0571822351873115,21.267545710699657,0.234375,200239,,,0.08528579771518707,0.003301180899143219,29549,TM,TM,-0.08192237466573715,0.005787551403045654,0.08528579771518707,5.0636134789229,-5.318928805967357,0.003737605353256239,0.016104742729944162,816
L18_SV17,18,16,17,36.81700897216797,0.2738046944141388,441490,2000,83.36353369325325,83.36469448186114,86.64540556050041,23.62091350725932,0.9999275181770821,214.0,-24.25,0.010596169522131077,0.01094035928723186,0.0035448141520759246,0.16812611837187705,1.0,153.1585,7866.448961896079,3069.238704700723,869.6513845275699,0.2833482754482938,29432,82.0,16.0,23.7216,0.3319879254917106,3.1707514966243218,0.17075149662432176,0.31538264700486,5.56454876568191,4.4790401996492655,2.6136516929718066,3.5229073924187033,4.2577229191960075,2.0867057871307164,2.903471941184406,3.6573216762358394,2.697963037906381,3.5755670728365625,4.26252023472275,0.15681439964098423,0.025882551561473247,0.1508673052773747,0.027175769591000154,0.09763323758592618,0.015953300153342287,0.004009241641750476,3.397662408263115e-05,0.0,0.0007135091057352542,0.0,0.0,960,4,0,170,0,0,0.48,0.002,0.0,0.085,0.0,0.0,3.962633211924997,4.468501281532443,3.137962869283691,3.5660273758937002,0.47230606750531695,0.07977325424714694,0.5667672810063803,0.4786395254828817,0.8333333333333334,0.16666666666666666,0.47230606750531695,positive,940,425,191,66,670,457,237,6,5,11,10,55,25,14,64,61,32,3.025641147442415,20.607212738339655,0.203125,64,61,54,3.9340988371883685,51.11606529776246,0.046875,64,61,32,3.025641147442415,20.607212738339655,0.203125,2623,trans,trans,0.08973156660795212,0.004556670784950256,68151,ĠGross, Gross,-0.07887884229421616,0.0012288019061088562,0.08973156660795212,5.927893308493445,-4.780720517220078,-0.003604931555189848,0.01574530668920948,384
L15_SV30,15,29,30,30.292551040649414,0.2051425278186798,441490,2000,29.527379773585437,31.78239864102333,37.923729566271696,23.797964365091556,0.8965140773290449,137.0,-76.0,0.010596138021341604,0.012537632982976157,1.5855398763278897e-05,0.009619696935377925,0.665,93.43475,2986.558482142857,962.7699330274659,720.9010501930919,0.805962620035114,29432,29.0,15.8125,23.4436125,0.11278855308641193,3.058936011447675,0.05893601144767491,0.3269110554315712,4.6067985469389585,4.478831920635098,2.431365899773339,3.3058045128497153,3.7384276847264455,2.2980673307068185,3.124518458919247,3.734180259121741,2.655307495805094,3.4124433681029323,3.8709904456917634,0.14737388709038854,0.023005151339783314,0.14910701772491922,0.024028918194628726,0.08763845972372918,0.012885648306478785,0.0024123403098668117,0.0,0.0,0.001359064963305246,0.0,0.0,630,0,0,401,0,0,0.315,0.0,0.0,0.2005,0.0,0.0,3.7323599338625817,4.094932041723519,3.4124433681029323,3.7537943437684786,0.08356770302269279,0.08072330856096928,0.5014062181361567,0.4843398513658157,0.16666666666666666,0.16666666666666666,0.08356770302269279,positive,941,1166,1035,435,656,750,856,29,30,42,37,48,31,30,64,57,50,3.839279687372054,46.491973620009304,0.046875,64,63,44,3.4488022867523327,31.46268645647989,0.171875,64,57,50,3.839279687372054,46.491973620009304,0.046875,105398,ĠHeer, Heer,0.07859410345554352,0.002436824142932892,931,ĠÑĤ, т,-0.08474788814783096,0.0022841617465019226,0.08474788814783096,5.046413381653948,-5.459520843390415,0.00013452103703707967,0.015547593208226539,872
L18_SV07,18,6,7,50.03847122192383,0.37213149666786194,441490,2000,-80.99503734313596,83.50887010464564,95.25239986784845,50.128072039212796,0.05439534304287753,102.0,-282.0,0.01059372144897418,0.012016160581666031,0.020677705044281864,0.29204511993476634,1.0,219.6065,7866.448961896079,4178.656193506686,2508.332090144674,0.6189030054624742,29432,-80.0,30.0,44.477999999999994,-0.1285060540870818,3.300850673967887,0.3008506739678869,0.3029522080130695,4.091910607491345,4.541571113809074,2.6754800125904947,3.1307612752371963,3.386253878321849,2.8328611898017,3.5073519492782954,4.141993794684977,2.988499932550917,3.5073519492782954,4.141993794684977,0.14429973187639725,0.018504470561662715,0.14558414185321092,0.020704333253229505,0.08190888660337024,0.011320516048771382,0.0024123403098668117,0.0,0.0,0.00679532481652623,0.0,0.0,752,0,0,1282,0,0,0.376,0.0,0.0,0.641,0.0,0.0,3.3050047214353167,3.5411889023787047,3.79963127838482,4.136876658123118,0.07098016995371281,0.0841121476727952,0.4258810197222769,0.5046728860367713,0.16666666666666666,0.16666666666666666,0.0841121476727952,negative,942,150,103,45,81,205,836,5,6,5,5,2,9,43,64,52,20,2.2742532459136737,9.720657360957258,0.390625,64,58,58,4.0207422347583615,55.74246447063219,0.046875,64,58,58,4.0207422347583615,55.74246447063219,0.046875,65206,ĠYak, Yak,0.09014128148555756,0.007336907088756561,20462,ĠJoe, Joe,-0.07198316603899002,0.0005922913551330566,0.09014128148555756,5.170955997752011,-4.656189152394946,0.004832845362910705,0.016497614011748176,345
L00_SV04,0,3,4,412.0994873046875,0.57096928358078,441490,2000,1.47786776802246,1.78288862351996,2.1601267013787497,1.5754536572840698,0.7948492604589006,8.3125,-4.09375,0.010585532621399414,0.012924550365281604,0.0005572040136809441,0.024623434279372126,0.9675,5.4464375,172.44079894487277,734.7274876739355,649.2436444390601,1.0660315431272473,29432,1.609375,1.15625,1.7142562499999998,-0.07348910713248154,2.4785534115482997,-0.5214465884517003,0.4034611460623401,3.910223456965667,3.3268800974183415,1.9049806585217353,2.436151246349529,3.095083144658178,2.082718088383811,2.6432745979488192,3.002898487317721,2.178422858309544,2.7669525049128407,3.1820815149426975,0.136395908854303,0.022700393195748556,0.10965716168777688,0.016130643828019698,0.070386999845118,0.010534887889922873,0.0002038597444957869,0.0,0.0,0.00010192987224789345,0.0,0.0,91,0,0,12,0,0,0.0455,0.0,0.0,0.006,0.0,0.0,2.9987494576729707,3.2176855123030763,2.752651477863943,2.925922685129484,0.06117439557654773,0.055952163358777104,0.3670463734592864,0.33571298015266265,0.16666666666666666,0.16666666666666666,0.06117439557654773,positive,943,789,789,659,1441,1402,1376,21,20,32,37,33,57,53,64,58,7,0.6419228268767011,1.9001309918534655,0.859375,64,55,18,2.5018979244604043,12.205637369253706,0.21875,64,58,7,0.6419228268767011,1.9001309918534655,0.859375,2996,reate,reate,0.08303210139274597,0.0024030953645706177,65905,å¨±ä¹Ĳåľº,娱乐场,-0.08578914403915405,0.0014144107699394226,0.08578914403915405,4.600975371681624,-4.30943642742314,-0.004140344725494125,0.018946514396659155,758
