candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share
L03_SV46,3,45,46,7.893672466278076,0.44517782330513,441490,2000,-5.932701814488141,6.115486049109908,7.02671684721457,3.765341794750934,0.05135110648032798,12.875,-34.75,0.02129242337301673,0.024299080078736122,0.017563251715780652,0.14131690412013861,1.0,16.6660625,288.910226754322,48.27364384376658,29.72237485135152,0.6346757198474104,29432,-5.8125,2.4375,3.6138375,-0.10613339022720732,3.356266144928586,0.3562661449285862,0.29795014960629046,5.171095822653896,8.007415939427272,2.4817801021767028,3.455199977862863,4.428410588467239,2.61148986361451,3.59967071015228,4.444721158602179,2.8882040213484976,3.8319549509351125,4.690782305513155,0.17462109801696438,0.03084295574817077,0.15941633396512805,0.0272495817456323,0.10018650524414123,0.016387729656363002,0.003159826039684697,0.0,0.0,0.004247078010328894,0.0,0.0,780,1,0,965,3,1,0.39,0.0005,0.0,0.4825,0.0015,0.0005,3.873998208275829,4.3240046072907266,4.029649922001197,4.548488967752424,0.20226928017431606,0.3961424977631867,0.6068078405229482,0.5942137466447801,0.3333333333333333,0.6666666666666666,0.3961424977631867,negative,209,242,224,1151,1269,209,710,10,9,10,10,44,7,35,64,58,59,4.050578836397181,57.430690400099444,0.03125,64,59,24,2.7735266045463183,16.01501315609083,0.1875,64,59,24,2.7735266045463183,16.01501315609083,0.1875
L13_SV47,13,46,47,2.886975049972534,1.0418637990951538,441490,2000,-4.6925662462388775,17.566890423345782,22.350209904912617,21.852041204846596,0.42386237513873476,107.0,-132.0,0.009318553994753863,0.011757192959706236,0.00036920428548778,0.006799701012480464,0.584,67.034,1876.1886510913328,50.71517435780072,63.08629774936388,4.656735794056503,29432,-4.03125,14.46875,21.45136875,-0.16103835718130058,3.237769108782249,0.2377691087822491,0.3088546361405332,5.175951767646528,5.965528423448504,2.2973475760142343,3.073160541329088,3.6948155114809795,2.527519368664995,3.5547032400904373,4.405182769514407,2.7229323070584837,3.625884595359435,4.405182769514407,0.14954550995816576,0.02478504551102381,0.15921333484553418,0.02791826189691714,0.09398893612440973,0.015510810394871233,0.0012911117151399836,0.0,0.0,0.0036015221527589017,0.0,0.0,371,1,0,732,3,0,0.1855,0.0005,0.0,0.366,0.0015,0.0,3.4989026049911143,4.033833505379464,3.8910687225960814,4.520632279000845,0.1612719562181229,0.3959645257792236,0.48381586865436876,0.5939467886688354,0.3333333333333333,0.6666666666666666,0.3959645257792236,negative,1264,1099,1189,1117,614,472,711,59,60,53,55,36,7,20,64,56,50,3.7511015162742627,42.56794546958385,0.109375,64,51,60,4.064063933543358,58.210394214572815,0.046875,64,51,60,4.064063933543358,58.210394214572815,0.046875
L13_SV11,13,10,11,2.9194483757019043,1.0535829067230225,441490,2000,-21.557307409715804,25.85187697932578,31.567670208352965,23.06079572838603,0.17006274207796326,86.0,-146.0,0.013807835589975606,0.016814594072687324,0.0033500192529842127,0.04034745973861242,0.953,81.58275,1876.1886510913328,75.4732202561381,67.32480263163,1.0697437898942583,29432,-21.5,15.125,22.424325,-0.014099858886236582,3.2189876097855636,0.21898760978556364,0.31065667881418657,4.79390126570142,5.552006582137924,2.474990886013291,3.261736975360457,4.106493729465631,2.4526936708239826,3.4783655695321936,4.2810653163473145,2.753706075879653,3.7013377214252827,4.310974800802199,0.1607046663409157,0.026780464279628886,0.159682696726512,0.028878130020471498,0.09577650946582106,0.015907908724302578,0.002514270182114705,0.0,0.0,0.002718129926610492,0.0,0.0,615,0,0,542,3,0,0.3075,0.0,0.0,0.271,0.0015,0.0,3.7905265821825185,4.325659746725933,3.835121012561136,4.481740253051095,0.08896245054642118,0.3940655759567582,0.5337747032785272,0.5910983639351373,0.16666666666666666,0.6666666666666666,0.3940655759567582,negative,622,577,596,849,590,529,712,26,26,24,25,13,11,21,64,53,58,4.028917987004682,56.2000691319456,0.03125,64,52,48,3.6467749803929603,38.35078436445242,0.140625,64,52,48,3.6467749803929603,38.35078436445242,0.140625
L07_SV17,7,16,17,5.615322113037109,1.6806079149246216,441490,2000,-11.56577381261135,11.992202643006275,13.721512312825595,7.383276797367002,0.06029355138281728,31.0,-48.0,0.01891068507880921,0.021838489661596093,0.018027588393848104,0.11405014836123128,1.0,30.998375,647.6645069687663,67.3400806852952,41.45947746692874,0.6383729197017167,29432,-11.75,4.9375,7.3203375,0.10046129795505006,3.172957536081359,0.1729575360813591,0.31516337317108,5.839894676987229,4.951957474638293,2.4802476661765938,3.480944355366116,4.3220992201520625,2.2710701521617,3.0736287773616997,3.698070614913518,2.6766183936191466,3.543210951680848,4.364995124883167,0.15981560061843256,0.02877798170264591,0.1483907801215359,0.024402002563846902,0.09309993437060697,0.015707974659195954,0.0028200597988583855,0.0,0.0,0.0014270182114705084,0.0,0.0,687,3,0,480,0,0,0.3435,0.0015,0.0,0.24,0.0,0.0,3.876187402561699,4.47400819975855,3.585900240255316,4.132664648317102,0.39367332464062155,0.08002264415948404,0.5905099869609324,0.4801358649569043,0.6666666666666666,0.16666666666666666,0.39367332464062155,positive,289,235,277,924,1033,690,713,16,14,16,17,62,39,35,64,53,53,3.869116289010874,47.900037582067554,0.0625,64,58,60,4.072239685789679,58.68825876509898,0.03125,64,53,53,3.869116289010874,47.900037582067554,0.0625
L10_SV47,10,46,47,2.872041702270508,0.7809091806411743,441490,2000,4.805818946484291,11.722536092488292,14.825731512752395,14.025206563250041,0.6321366282362001,76.0,-58.25,0.009951188803791079,0.012437506421991708,0.00018573467122698137,0.009209721624498856,0.6995,43.74175,1171.1397808238862,33.66761251399754,40.28097813261215,2.918380138624926,29432,4.71875,9.21875,13.667718749999999,0.11778518412125509,3.1719090744291396,0.1719090744291396,0.3152675491430894,5.215299736834284,4.607114848628269,2.563064886011062,3.514211177340769,4.378064188656179,2.329851131886951,3.154220597347299,3.5483024553749907,2.744560060544114,3.540308253709121,4.449147740913223,0.16612993491678155,0.028102364352419237,0.14456021670125146,0.023700439373451287,0.09391519365168732,0.015136913937379117,0.003873335145419951,0.0,0.0,0.0014949714596357705,0.0,0.0,703,3,0,347,0,0,0.3515,0.0015,0.0,0.1735,0.0,0.0,3.8983279488393046,4.48364874350374,3.4364732592993987,3.8571725804644617,0.3927426143794771,0.08093176497351764,0.5891139215692157,0.48559058984110587,0.6666666666666666,0.16666666666666666,0.3927426143794771,positive,1165,1214,1105,1355,801,692,714,56,57,60,60,34,37,35,64,55,57,3.9855962882196856,53.817370576237735,0.0625,64,54,53,3.8907771384033722,48.94891182553987,0.0625,64,55,57,3.9855962882196856,53.817370576237735,0.0625
L11_SV53,11,52,53,2.872483253479004,0.775854766368866,441490,2000,3.193788202997701,12.326530012386367,15.575486698485346,15.244523698990621,0.5804955944642007,84.0,-77.0,0.009481450641473052,0.011925843606599108,0.0004530113932365399,0.006672857822374233,0.57,46.392875,1300.9293592083059,35.40775103408618,43.78963903261436,4.773179287429668,29432,3.15625,10.09375,14.96499375,0.060280950251468915,3.192510556400276,0.19251055640027603,0.3132331067771167,5.40219069586982,5.356250148784726,2.461995682423857,3.50005157870512,4.173576751410215,2.3659381748822983,3.1439037520480007,4.004447044957706,2.712580484706183,3.617062152130867,4.389253420169155,0.16270559856572148,0.027896938925053044,0.1487517019561395,0.025877158486268842,0.09372765364460568,0.015534837721005525,0.0032617559119325905,0.0,0.0,0.0016648545800489263,3.397662408263115e-05,0.0,609,3,0,442,1,0,0.3045,0.0015,0.0,0.221,0.0005,0.0,3.8151536147484193,4.366774292839247,3.586286161997227,4.253844075277345,0.38972786751898886,0.16858008952754214,0.5845918012784833,0.5057402685826264,0.6666666666666666,0.3333333333333333,0.38972786751898886,positive,1245,1052,1191,1329,760,625,715,58,58,53,56,49,22,22,64,53,54,3.903180650095769,49.559831165961626,0.078125,64,53,59,4.050578836397181,57.430690400099444,0.03125,64,53,54,3.903180650095769,49.559831165961626,0.078125
L02_SV13,2,12,13,13.867172241210938,1.2563060522079468,441490,2000,6.981178800428264,7.020411230023038,7.943115791089016,3.7889617347102726,0.9798138123173797,27.125,-7.625,0.0287591825449825,0.031791928770569695,0.08571202065731953,0.3372216811252803,1.0,17.6080625,237.93858731803454,97.353251730861,52.54218499058473,0.5427395348300339,29432,6.75,2.625,3.891825,0.24808503655863542,2.8116464127799325,-0.18835358722006745,0.35566349860161806,5.235333037842143,3.6936398733242117,2.4088955695592684,3.1658990319451514,3.7275860296904275,1.9308903920397191,2.449043829051923,2.836294668953498,2.4610883068997196,3.1797421518182345,3.7275860296904275,0.14001772706163038,0.021781151331583152,0.12163627398259169,0.017992716082150573,0.08288871492648549,0.012725137031037132,0.0019026909486273443,0.0,0.0,6.79532481652623e-05,0.0,0.0,567,4,0,24,0,0,0.2835,0.002,0.0,0.012,0.0,0.0,3.6294026581359646,4.175740173312007,2.7260668195512388,3.0271787657461475,0.38936439035054415,0.05475120358455019,0.46723726842065294,0.32850722150730116,0.8333333333333334,0.16666666666666666,0.38936439035054415,positive,76,60,85,667,1268,1441,716,4,4,5,4,8,60,31,64,60,56,3.9639354388271872,52.66417530092688,0.0625,64,61,16,2.175622043595761,8.807662168375712,0.25,64,60,56,3.9639354388271872,52.66417530092688,0.0625
L11_SV56,11,55,56,3.458921194076538,0.934251070022583,441490,2000,-20.75321255141945,22.498617758940252,26.59996279116778,16.639176340405694,0.10725044734875082,63.75,-114.0,0.017238073758316024,0.020260316095738595,0.008464517882624749,0.07572991460735237,0.9865,63.262125,1300.9293592083059,77.82094580382523,57.55359969580614,0.8017638859130188,29432,-21.125,11.125,16.493925,0.030725244061189465,3.0241072712294335,0.024107271229433458,0.33067610051856916,5.145833996456271,5.630861059450676,2.3948211235348773,3.1375188137450607,3.904677025025868,2.2659858099269883,3.0410893707834705,3.6370239345697986,2.576706272157779,3.3139170937178237,3.9384409714485407,0.14458275044907837,0.023862827639427087,0.14375910519094645,0.023573732270046385,0.08484349157458823,0.013384479059036745,0.0014609948355531394,0.0,0.0,0.0011552052188094591,0.0,0.0,441,1,0,383,4,0,0.2205,0.0005,0.0,0.1915,0.002,0.0,3.5240247545687273,3.9334179099274427,3.569496041724453,3.933266338970257,0.16155709527622703,0.3891007883002442,0.48467128582868113,0.46692094596029304,0.3333333333333333,0.8333333333333334,0.3891007883002442,negative,373,366,384,827,720,1231,717,18,18,22,20,14,60,23,64,53,35,3.078389896505792,21.72339730494281,0.234375,64,57,64,4.1588830833596715,63.99999999999998,0.015625,64,57,64,4.1588830833596715,63.99999999999998,0.015625
L08_SV25,8,24,25,11.647209167480469,1.964663028717041,441490,2000,-0.5966750033603967,8.049367701827194,10.192127420973566,10.174646937644871,0.49081745905909535,47.25,-55.0,0.009908844444616137,0.012379287457874947,0.0004960474755940112,0.00771931414075064,0.666,30.885,808.8556586962616,93.75266928914289,118.50624108801442,17.052242645201357,29432,-0.1875,6.65625,9.86855625,-0.12013817227780078,3.2137101113826776,0.2137101113826776,0.3111668337657738,4.806934145002214,5.554257240009146,2.3496344766743364,3.198289516766954,3.9035953207440435,2.548371753973621,3.516699821212437,4.5438206829899555,2.76762875015279,3.628950283381118,4.595207378992216,0.16034420630860816,0.026351528070207773,0.1562093748793323,0.027021627176011517,0.0956057204395492,0.015546556259191702,0.002276433813536287,0.0,0.0,0.0037714052731720577,3.397662408263115e-05,0.0,485,0,0,803,3,0,0.2425,0.0,0.0,0.4015,0.0015,0.0,3.66694976278825,4.199195804350814,3.9076131323667536,4.541191119015003,0.08653054244289828,0.3853894210652936,0.5191832546573897,0.5780841315979405,0.16666666666666666,0.6666666666666666,0.3853894210652936,negative,1172,1034,1155,697,921,552,718,57,56,57,58,27,41,48,64,53,53,3.865168296210629,47.71130138827618,0.078125,64,60,58,4.0207422347583615,55.74246447063219,0.046875,64,60,58,4.0207422347583615,55.74246447063219,0.046875
L10_SV07,10,6,7,6.368109226226807,1.731491208076477,441490,2000,-5.8359009918549525,12.51988789306259,15.535550552373289,14.397763388061787,0.32742304468957395,69.0,-79.5,0.010843153680209818,0.013499402448167996,0.000573059412444223,0.01789848014677569,0.8315,43.37325,1171.1397808238862,79.72801360313717,91.68652986854678,2.4671020649860207,29432,-6.40625,9.46875,14.03836875,0.204544731585576,3.242407888022524,0.242407888022524,0.3084127705505549,5.371439612597439,5.206712496421638,2.6200515640394473,3.5549892504426484,4.30293939956521,2.2683369105830047,3.0976533509279616,4.026726751995217,2.753614090668476,3.6777287603305027,4.3036993703417235,0.16058610989891922,0.026311142436999838,0.15212773861528547,0.027707619976882123,0.09653582614759056,0.015499544311716004,0.0044509377548246805,0.0,0.0,0.001325088339222615,0.0,0.0,837,3,0,325,1,0,0.4185,0.0015,0.0,0.1625,0.0005,0.0,4.035814346307152,4.4639267649953975,3.498002572414262,4.102595609621666,0.38442965832910214,0.1718743908856174,0.5766444874936533,0.5156231726568522,0.6666666666666666,0.3333333333333333,0.38442965832910214,positive,1005,1002,904,808,793,457,719,48,44,40,42,26,19,36,64,55,62,4.115561384574677,61.286609964708795,0.03125,64,56,48,3.78247289144088,43.924528132411616,0.0625,64,55,62,4.115561384574677,61.286609964708795,0.03125
L13_SV46,13,45,46,4.76262903213501,1.7187578678131104,441490,2000,4.584780001074907,17.16320315115654,21.75062998293092,21.261930697754547,0.5784230673401436,113.5,-98.0,0.009120288264030761,0.01148397481839008,0.00027860200684047206,0.005316088699630796,0.518,64.906125,1876.1886510913328,81.74196961212922,101.26268842036839,4.637502932041456,29432,4.21875,14.09375,20.89539375,0.13732414845153584,3.183802244157512,0.183802244157512,0.3140898596434707,5.229920589555772,4.891927437356857,2.525975371964455,3.483124121554302,4.136007248008856,2.3076258134642713,3.1758674085765852,3.719420219109295,2.714414032039956,3.6014785555309277,4.136007248008856,0.16039476757464777,0.027161717569174845,0.14902484863058374,0.025015916501087813,0.09333035212514283,0.014876307700460821,0.0032617559119325905,0.0,0.0,0.001393041587387877,0.0,0.0,671,3,0,345,0,0,0.3355,0.0015,0.0,0.1725,0.0,0.0,3.937769777609479,4.6556313398018645,3.4801330317118335,3.934778687767011,0.3826981002436104,0.08371809191185477,0.5740471503654156,0.5023085514711286,0.6666666666666666,0.16666666666666666,0.3826981002436104,positive,1285,1149,1235,783,629,657,720,62,63,57,62,51,21,22,64,54,49,3.7444605375557396,42.28618925366031,0.09375,64,54,52,3.8094430857332346,45.12530094324706,0.09375,64,54,49,3.7444605375557396,42.28618925366031,0.09375
L15_SV40,15,39,40,4.099963188171387,1.4726308584213257,441490,2000,-30.402973086345387,35.35825555531765,42.868941536563305,30.22259710839293,0.15325148927495527,124.5,-187.0,0.01185913604043878,0.014320782092171176,0.0009309384131010894,0.01669799995469886,0.854,112.86725,2986.558482142857,144.96754617475878,123.91153559534601,0.9940671598977778,29432,-30.375,19.875,29.466675,-0.017475807512889182,3.2041399741182266,0.2041399741182266,0.31209622802923837,5.255937427619506,5.315326551095433,2.456164463754394,3.365140451034932,3.8911584018216487,2.430711982264711,3.4488112418520247,4.265221644450878,2.725027509890399,3.602696944938639,4.289225879743809,0.1551213954715375,0.025405794650855854,0.1596521853754463,0.027646363282497904,0.094770748268425,0.01472327816518862,0.002786083174775754,0.0,0.0,0.0028200597988583855,0.0,0.0,576,1,0,672,3,0,0.288,0.0005,0.0,0.336,0.0015,0.0,3.7287885382385357,4.288743131011558,3.85605094568695,4.331503299914225,0.17879210276330793,0.3822937268906903,0.5363763082899238,0.5734405903360354,0.3333333333333333,0.6666666666666666,0.3822937268906903,negative,851,894,925,476,511,576,721,34,34,40,38,60,2,3,64,55,40,3.4439016319790405,31.308875886000994,0.109375,64,55,59,4.04240308415086,56.963065501492444,0.046875,64,55,59,4.04240308415086,56.963065501492444,0.046875
L22_SV09,22,8,9,1.6783640384674072,1.2676761150360107,441490,2000,168.35713134605257,199.7255885874397,239.3008174448137,170.06104067270684,0.8336157104351174,1072.0,-876.0,0.008308524302565316,0.009819351757442378,4.530113932365399e-06,6.342159505311559e-05,0.0125,602.614,23628.51209795239,335.21224544689517,285.4243350094142,1.0101208028019373,29432,177.0,115.0,170.499,-0.140585652941663,2.999801180368314,-0.00019881963168622008,0.33335542586766387,5.249297649839589,6.175989301990041,2.1525052932861777,2.9736244787359456,4.198145443668087,2.438078815711522,3.1327925676983384,3.783680842702885,2.586525434166769,3.315421204816439,4.198145443668087,0.1518528581564144,0.028190370252549016,0.13971554419674237,0.02143072004773656,0.08687151416809168,0.01429794129719518,0.0008154389779831476,3.397662408263115e-05,0.0,0.0016988312041315574,0.0,0.0,318,1,0,542,4,0,0.159,0.0005,0.0,0.271,0.002,0.0,3.4193748936943913,4.030052962187461,3.618789553017906,4.205772467873711,0.1664237326674313,0.3821807208970712,0.4992711980022939,0.45861686507648547,0.3333333333333333,0.8333333333333334,0.3821807208970712,negative,1355,1426,1459,168,32,1288,722,42,42,35,51,24,59,57,64,60,46,3.657817139985747,38.776606517324446,0.09375,64,57,34,3.184629554929769,24.158337411022615,0.140625,64,57,34,3.184629554929769,24.158337411022615,0.140625
L10_SV48,10,47,48,2.543513298034668,0.691582202911377,441490,2000,8.366135649793526,12.227337853441789,15.441201278905977,12.978384769490441,0.7392421119391153,77.5,-56.25,0.010371152233849561,0.012946654008637586,0.00033522843099503954,0.011925524926951913,0.7455,45.1680625,1171.1397808238862,31.10039642979186,33.01069424820954,1.551299825004534,29432,8.0625,8.5625,12.6947625,0.16125297573048097,3.202353405501902,0.20235340550190184,0.3122703441418799,5.469775429040126,5.0660656313972,2.5293895809393576,3.4525852689248717,4.450213227699186,2.2794833696179824,3.0193357299910004,3.8169087448464647,2.732426069412484,3.570744234088655,4.450213227699186,0.15918735288318656,0.027565573381781106,0.1483956023057749,0.024464264915811006,0.09333819430830269,0.015492773933496408,0.003363685784180484,3.397662408263115e-05,0.0,0.0010872519706441968,0.0,0.0,866,3,0,357,1,0,0.433,0.0015,0.0,0.1785,0.0005,0.0,4.012481525353468,4.446518790721764,3.5299990842680202,4.081407588365675,0.382152468649846,0.15741866938312388,0.573228702974769,0.4722560081493717,0.6666666666666666,0.3333333333333333,0.382152468649846,positive,1088,1114,1022,1387,833,582,723,50,51,55,53,57,27,37,64,58,52,3.8556311918646964,47.25843667006401,0.0625,64,58,53,3.9042622355495498,49.61346335711309,0.046875,64,58,52,3.8556311918646964,47.25843667006401,0.0625
L10_SV33,10,32,33,3.577130079269409,0.9726229906082153,441490,2000,-19.852652504471717,20.536732280618615,23.845222402103442,13.208588870218826,0.06220299440530929,38.75,-93.5,0.017552170200432576,0.020258098496665024,0.0020815873519219007,0.0781625857890326,0.9915,55.778125,1171.1397808238862,73.4625627709039,47.24884055236291,0.6653311877212875,29432,-19.625,8.875,13.158074999999998,-0.11860389709258527,3.1257102003542108,0.12571020035421077,0.31992729200764625,4.436439220782676,5.614423082403771,2.2609690247243615,2.985581097538945,3.66694976278825,2.5174655107225035,3.47007445997988,4.136767726282119,2.688463168054598,3.600450673825769,4.136767726282119,0.14019410911871263,0.02280370976046826,0.16401333975671908,0.027273651768384456,0.09235444178770204,0.014531474867829691,0.0010192987224789344,0.0,0.0,0.003227779287849959,0.0,0.0,337,0,0,644,3,0,0.1685,0.0,0.0,0.322,0.0015,0.0,3.391453537086542,3.8383274149144158,3.7904480708614297,4.246821818541086,0.07514158895102101,0.382049099491648,0.45084953370612607,0.5730736492374721,0.16666666666666666,0.6666666666666666,0.382049099491648,negative,354,693,376,862,826,875,724,12,12,20,14,52,49,38,64,58,52,3.84350744681813,46.68894658441313,0.078125,64,57,61,4.0857247829358565,59.48503586990405,0.046875,64,57,61,4.0857247829358565,59.48503586990405,0.046875
L19_SV10,19,9,10,2.307401180267334,1.0007165670394897,441490,2000,-14.225289114392808,77.00187903728708,96.16297308819072,95.104986950065,0.42116242723504493,512.0,-468.0,0.007624777770182288,0.009611288547345219,4.530113932365399e-05,0.0016217807877868127,0.2675,281.654,10264.860794412105,177.6742265734387,219.44535913788937,6.685627700447463,29432,-18.875,63.625,94.33042499999999,0.25864760314281515,3.134450526569946,0.13445052656994605,0.3190351838458615,5.627823684670138,4.7611891921402885,2.5959280900091355,3.528819042212521,4.590128794606822,2.153334939389916,2.853003153542455,3.191542919476786,2.682565036678248,3.542025279754641,4.590128794606822,0.15593615833917657,0.026300114277256564,0.13851414000817167,0.021387112161982674,0.09225402240910124,0.01513417793961714,0.003873335145419951,0.0,0.0,0.00037374286490894263,0.0,0.0,889,3,0,164,0,0,0.4445,0.0015,0.0,0.082,0.0,0.0,3.974062451218682,4.58913441766005,3.128630025784364,3.425458965121805,0.3815196816500853,0.06953878124231881,0.572279522475128,0.4172326874539129,0.6666666666666666,0.16666666666666666,0.3815196816500853,positive,1390,1315,1359,379,217,837,725,53,53,54,55,26,39,42,64,57,44,3.5537406524693314,34.943785875945814,0.125,64,61,43,3.544203548123399,34.61210748354161,0.125,64,57,44,3.5537406524693314,34.943785875945814,0.125
L12_SV01,12,0,1,5.24608039855957,1.0,441490,2000,14.304772381157283,18.9975730890639,24.01097992922214,19.28472567304986,0.7659471335704093,123.0,-68.0,0.01130678202007556,0.01410983432609705,0.0008403361344537816,0.011028562368343564,0.696,68.9309375,1662.1175304614771,99.6627958027409,101.16922134498539,1.348132298732064,29432,13.375,12.875,19.088475,0.26573465905458016,3.142983348752847,0.14298334875284713,0.3181690416517178,5.7429941365143105,4.263043538051102,2.625930044175871,3.542713600746,4.2005398545457195,2.1020537261357966,2.7568991236858893,3.2414847178729573,2.700451450417054,3.5576178819942275,4.2005398545457195,0.15747566202022226,0.02600307179877941,0.13582323084454856,0.021481648367296186,0.09282543459689606,0.01509111623093379,0.0037714052731720577,0.0,0.0,0.0004077194889915738,0.0,0.0,816,3,0,138,0,0,0.408,0.0015,0.0,0.069,0.0,0.0,4.0403961028840705,4.643115806789175,3.071879759907483,3.5693003238865337,0.38085276517729444,0.06734470062444024,0.5712791477659417,0.4040682037466415,0.6666666666666666,0.16666666666666666,0.38085276517729444,positive,939,927,1045,653,671,801,726,40,40,38,39,29,35,34,64,55,57,3.9855962882196856,53.817370576237735,0.0625,64,50,49,3.6958294938708867,40.27896989327877,0.125,64,55,57,3.9855962882196856,53.817370576237735,0.0625
L07_SV34,7,33,34,7.229459762573242,2.1637024879455566,441490,2000,-3.8620373352945245,6.93322085131038,8.760941355663917,7.863762525545484,0.310029672246257,37.75,-45.75,0.010630399500538764,0.013282175392179192,0.0010826972298353303,0.01507848422387823,0.8605,26.047,647.6645069687663,50.12344116958219,56.850754760862415,2.0361694729561037,29432,-3.875,5.15625,7.64465625,-0.03144499959242282,3.240060623297981,0.24006062329798095,0.3086362004492755,5.444979949229241,5.477682531506894,2.428166734115743,3.417419848014749,4.2541268614922805,2.4803273528485783,3.39402115039508,4.367655510998273,2.7797194936005134,3.6719930997551313,4.403149258673304,0.1631056496931253,0.02791156164929761,0.15740894286141607,0.02803921213374036,0.09627353162084779,0.016047976504057832,0.002786083174775754,0.0,0.0,0.002786083174775754,0.0,0.0,733,3,0,719,2,0,0.3665,0.0015,0.0,0.3595,0.001,0.0,3.858904708763066,4.415175633305945,3.7771482530689333,4.366121759889465,0.38062660942786286,0.284162949464517,0.5709399141417943,0.568325898929034,0.6666666666666666,0.5,0.38062660942786286,positive,1042,851,960,1127,1010,466,727,47,50,50,48,46,24,36,64,61,47,3.6144954412007513,37.132605615347615,0.125,64,58,60,4.072239685789679,58.68825876509898,0.03125,64,61,47,3.6144954412007513,37.132605615347615,0.125
L14_SV27,14,26,27,2.6682662963867188,0.7618554830551147,441490,2000,-34.01877210697811,36.51070007767995,43.65791432503024,27.363052233717802,0.10160366033205735,92.5,-182.0,0.014289190575108177,0.017010416900425422,0.004532378989331582,0.04041088133366554,0.9385,109.997,2553.0397892647625,97.42027047475736,73.01191004149854,0.804351554714232,29432,-33.25,18.5,27.428099999999997,-0.15755682723037118,3.130955492608464,0.13095549260846395,0.319391317558104,4.584714216442262,5.423270295791543,2.205767078288325,2.867214644835037,3.5133239269216308,2.433635578111499,3.4909454172910266,4.0055198865396875,2.6159303779700385,3.4909454172910266,4.0055198865396875,0.13943471509335226,0.021530060299919124,0.15761458237294593,0.02661275488658316,0.09013692436475162,0.01444209997561741,0.00047567273715683607,0.0,0.0,0.0028880130470236476,0.0,0.0,244,0,0,676,3,0,0.122,0.0,0.0,0.338,0.0015,0.0,3.3359948374112682,3.764569911878694,3.8555350170081053,4.365960456612015,0.07011833240946888,0.37966163736099384,0.4207099944568133,0.5694924560414908,0.16666666666666666,0.6666666666666666,0.37966163736099384,negative,576,507,595,666,549,858,728,28,28,27,26,37,28,16,64,56,50,3.7824728914408805,43.92452813241164,0.0625,64,54,60,4.072239685789679,58.68825876509898,0.03125,64,54,60,4.072239685789679,58.68825876509898,0.03125
