arm,kind,objective_status,aggregation,relative_token,relative_coordinate,mean,sem,sem_between_events,sem_between_rollouts,n_units,n_rollouts,n_events
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,-2,generated_local_index,0.1685614629178365,0.12026612981426074,,0.12026612981426074,16,16,21
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,-1,generated_local_index,0.21758479459601748,0.1445732698488049,,0.1445732698488049,16,16,21
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,0,generated_local_index,-0.2337697747152304,0.135089748793611,,0.135089748793611,16,16,21
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,1,generated_local_index,0.023559721166575162,0.15800903359412327,,0.15800903359412327,13,13,18
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,2,generated_local_index,-0.023050604694911984,0.13731403774712142,,0.13731403774712142,13,13,18
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,3,generated_local_index,-0.22804616174205006,0.16138828653346984,,0.16138828653346984,13,13,17
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,4,generated_local_index,-0.23114364148648195,0.21329104510989938,,0.21329104510989938,12,12,16
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,5,generated_local_index,-0.24119659805547014,0.1662478618277291,,0.1662478618277291,12,12,16
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,6,generated_local_index,-0.06864489867124561,0.1452508200078231,,0.1452508200078231,12,12,16
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,7,generated_local_index,-0.17422204724530657,0.15206774059657777,,0.15206774059657777,12,12,15
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,8,generated_local_index,-0.1855435228092457,0.09573308174117359,,0.09573308174117359,12,12,15
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,9,generated_local_index,-0.2984115271343872,0.10756868164187468,,0.10756868164187468,12,12,15
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,10,generated_local_index,-0.2695333235458765,0.14072126155614498,,0.14072126155614498,12,12,15
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,11,generated_local_index,-0.1816917885261993,0.17137903119723438,,0.17137903119723438,11,11,14
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,12,generated_local_index,-0.39000800803089786,0.16617225330408752,,0.16617225330408752,11,11,14
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,13,generated_local_index,-0.3646820644157168,0.17976587144237757,,0.17976587144237757,11,11,14
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,14,generated_local_index,-0.1774410936165247,0.17828576599253726,,0.17828576599253726,11,11,14
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,15,generated_local_index,-0.14667480998099156,0.1375821803234557,,0.1375821803234557,10,10,13
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,16,generated_local_index,-0.18385292740416456,0.17393468807210463,,0.17393468807210463,10,10,12
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,17,generated_local_index,-0.0942090447954648,0.13306615325452778,,0.13306615325452778,10,10,12
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,18,generated_local_index,-0.21714450506216135,0.1286483534424161,,0.1286483534424161,10,10,12
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,19,generated_local_index,0.06161276067056578,0.13971880066557926,,0.13971880066557926,10,10,12
L17_SV28,matched_control_event_mean,incorrect,rollout_weighted,20,generated_local_index,-0.2510476111694501,0.16802177452466618,,0.16802177452466618,10,10,12
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-20,generated_local_index,-0.03026624602322242,0.14243505772889004,0.14243505772889004,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-19,generated_local_index,-0.10508257980723257,0.10524767511899645,0.10524767511899645,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-18,generated_local_index,0.07254869491688462,0.17532721896560838,0.17532721896560838,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-17,generated_local_index,0.003882292323993175,0.2005956307490093,0.2005956307490093,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-16,generated_local_index,0.35324046838482637,0.33556302328644166,0.33556302328644166,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-15,generated_local_index,0.06420377759144213,0.08254114899598707,0.08254114899598707,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-14,generated_local_index,-0.1683644897648464,0.20368633039995973,0.20368633039995973,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-13,generated_local_index,0.006114680709780984,0.14638972754908933,0.14638972754908933,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-12,generated_local_index,0.08695139261175346,0.12213635969716997,0.12213635969716997,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-11,generated_local_index,0.4500944985132219,0.21953944094180977,0.21953944094180977,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-10,generated_local_index,0.042910501479102525,0.17460488317813458,0.17460488317813458,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-9,generated_local_index,-0.1950840901182565,0.19102878959289424,0.19102878959289424,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-8,generated_local_index,0.02548410453370258,0.14712948306278048,0.14712948306278048,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-7,generated_local_index,0.3352007621885645,0.0546276593657402,0.0546276593657402,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-6,generated_local_index,0.0473248704149472,0.1988847467971412,0.1988847467971412,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-5,generated_local_index,0.026977361618086414,0.16259010762837384,0.16259010762837384,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-4,generated_local_index,-0.22715874774754918,0.25908630118316744,0.25908630118316744,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-3,generated_local_index,0.2717747668894746,0.24094473945961725,0.24094473945961725,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-2,generated_local_index,-0.09907744784244939,0.19860599589079797,0.19860599589079797,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,-1,generated_local_index,0.35919077182910447,0.21651754623037275,0.21651754623037275,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,0,generated_local_index,-0.6278739980310076,0.185938369855169,0.185938369855169,,5,4,5
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,1,generated_local_index,-0.06458679989575986,0.20054965927624333,0.20054965927624333,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,2,generated_local_index,0.17368270998702373,0.20048457680791096,0.20048457680791096,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,3,generated_local_index,0.19914752714171477,0.21338003346587237,0.21338003346587237,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,4,generated_local_index,0.027599359343925906,0.25205910752874655,0.25205910752874655,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,5,generated_local_index,-0.05173977144593668,0.235347457370608,0.235347457370608,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,6,generated_local_index,0.09173025709253904,0.14815735627185228,0.14815735627185228,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,7,generated_local_index,0.1810322890849962,0.2196509039112985,0.2196509039112985,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,8,generated_local_index,0.05661995980740589,0.06358415208338809,0.06358415208338809,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,9,generated_local_index,-0.14489970091322013,0.2361392717307205,0.2361392717307205,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,10,generated_local_index,-0.22188198960396682,0.20555283282062758,0.20555283282062758,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,11,generated_local_index,-0.20547988854216714,0.11744890972251473,0.11744890972251473,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,12,generated_local_index,0.025433358170348384,0.14129473653351948,0.14129473653351948,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,13,generated_local_index,-0.24406130102485432,0.2541180920603303,0.2541180920603303,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,14,generated_local_index,0.567806766238369,0.11503502829548082,0.11503502829548082,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,15,generated_local_index,-0.09239154335714955,0.1988028877566128,0.1988028877566128,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,16,generated_local_index,-0.4219740317577851,0.16559863053952062,0.16559863053952062,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,17,generated_local_index,-0.05552498169768007,0.08641744097677215,0.08641744097677215,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,18,generated_local_index,0.13939103410178588,0.2613810990511052,0.2613810990511052,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,19,generated_local_index,-0.2137487577573293,0.1431430545757208,0.1431430545757208,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,event_weighted,20,generated_local_index,0.22130041503446118,0.15935484330977728,0.15935484330977728,,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-20,generated_local_index,-0.026934335983583968,0.1331411867532585,,0.1331411867532585,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-19,generated_local_index,-0.11676387178368772,0.10988036599802356,,0.10988036599802356,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-18,generated_local_index,0.09819907793315391,0.2175113150994609,,0.2175113150994609,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-17,generated_local_index,0.0330342503009603,0.2546733839098456,,0.2546733839098456,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-16,generated_local_index,0.2791661514399116,0.40320055213189215,,0.40320055213189215,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-15,generated_local_index,0.06404597872247504,0.047979931127471634,,0.047979931127471634,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-14,generated_local_index,-0.13979220186486557,0.25706722701570284,,0.25706722701570284,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-13,generated_local_index,-0.014546554925477066,0.08775970485892938,,0.08775970485892938,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-12,generated_local_index,0.08203174850161572,0.13546574793982263,,0.13546574793982263,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-11,generated_local_index,0.5454368029674377,0.20176457992895902,,0.20176457992895902,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-10,generated_local_index,-0.013064809865145674,0.21085942709835526,,0.21085942709835526,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-9,generated_local_index,-0.1669242521674013,0.2042689907715027,,0.2042689907715027,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-8,generated_local_index,0.03996449898551194,0.18337613385341436,,0.18337613385341436,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-7,generated_local_index,0.35329222018585604,0.04980151495826659,,0.04980151495826659,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-6,generated_local_index,0.09858340553683492,0.24808135391822572,,0.24808135391822572,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-5,generated_local_index,-0.018885936639446987,0.20075872859838143,,0.20075872859838143,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-4,generated_local_index,-0.2505119853984582,0.3005803743802065,,0.3005803743802065,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-3,generated_local_index,0.21922608335030688,0.1954647776493711,,0.1954647776493711,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-2,generated_local_index,-0.0878075842092213,0.23605750047033897,,0.23605750047033897,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,-1,generated_local_index,0.3371375050847897,0.22691204405197793,,0.22691204405197793,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,0,generated_local_index,-0.697388465984315,0.19622134622962684,,0.19622134622962684,4,4,5
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,1,generated_local_index,-0.06458679989575986,0.20054965927624333,,0.20054965927624333,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,2,generated_local_index,0.17368270998702373,0.20048457680791096,,0.20048457680791096,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,3,generated_local_index,0.19914752714171477,0.21338003346587237,,0.21338003346587237,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,4,generated_local_index,0.027599359343925906,0.25205910752874655,,0.25205910752874655,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,5,generated_local_index,-0.05173977144593668,0.235347457370608,,0.235347457370608,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,6,generated_local_index,0.09173025709253904,0.14815735627185228,,0.14815735627185228,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,7,generated_local_index,0.1810322890849962,0.2196509039112985,,0.2196509039112985,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,8,generated_local_index,0.05661995980740589,0.06358415208338809,,0.06358415208338809,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,9,generated_local_index,-0.14489970091322013,0.2361392717307205,,0.2361392717307205,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,10,generated_local_index,-0.22188198960396682,0.20555283282062758,,0.20555283282062758,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,11,generated_local_index,-0.20547988854216714,0.11744890972251473,,0.11744890972251473,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,12,generated_local_index,0.025433358170348384,0.14129473653351948,,0.14129473653351948,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,13,generated_local_index,-0.24406130102485432,0.2541180920603303,,0.2541180920603303,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,14,generated_local_index,0.567806766238369,0.11503502829548082,,0.11503502829548082,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,15,generated_local_index,-0.09239154335714955,0.1988028877566128,,0.1988028877566128,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,16,generated_local_index,-0.4219740317577851,0.16559863053952062,,0.16559863053952062,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,17,generated_local_index,-0.05552498169768007,0.08641744097677215,,0.08641744097677215,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,18,generated_local_index,0.13939103410178588,0.2613810990511052,,0.2613810990511052,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,19,generated_local_index,-0.2137487577573293,0.1431430545757208,,0.1431430545757208,4,4,4
L17_SV28,matched_control_event_mean,ambiguous,rollout_weighted,20,generated_local_index,0.22130041503446118,0.15935484330977728,,0.15935484330977728,4,4,4
L18_SV30,event,all,event_weighted,-20,generated_local_index,0.03044072441618503,0.12641618127392193,0.12641618127392193,,42,20,42
L18_SV30,event,all,event_weighted,-19,generated_local_index,0.07311210504005977,0.16009143300250256,0.16009143300250256,,42,20,42
L18_SV30,event,all,event_weighted,-18,generated_local_index,0.18424497315294758,0.11870648499771976,0.11870648499771976,,43,20,43
L18_SV30,event,all,event_weighted,-17,generated_local_index,0.16014734603131006,0.1601189896561168,0.1601189896561168,,43,20,43
L18_SV30,event,all,event_weighted,-16,generated_local_index,0.2200648380576027,0.14640718130416105,0.14640718130416105,,47,20,47
L18_SV30,event,all,event_weighted,-15,generated_local_index,0.07418717548454933,0.14716879133783237,0.14716879133783237,,49,20,49
L18_SV30,event,all,event_weighted,-14,generated_local_index,-0.09885375747602998,0.12773936885100867,0.12773936885100867,,52,20,52
L18_SV30,event,all,event_weighted,-13,generated_local_index,0.3561281214236179,0.12678402499562397,0.12678402499562397,,52,20,52
L18_SV30,event,all,event_weighted,-12,generated_local_index,0.1566776286909046,0.13242996534439014,0.13242996534439014,,53,20,53
L18_SV30,event,all,event_weighted,-11,generated_local_index,0.18190458263405737,0.11953713218043743,0.11953713218043743,,53,20,53
L18_SV30,event,all,event_weighted,-10,generated_local_index,0.17730190020987938,0.12165223717434485,0.12165223717434485,,54,20,54
L18_SV30,event,all,event_weighted,-9,generated_local_index,0.1809187052786647,0.14217385415598588,0.14217385415598588,,54,20,54
L18_SV30,event,all,event_weighted,-8,generated_local_index,0.4445531814611279,0.1384809510310929,0.1384809510310929,,55,20,55
L18_SV30,event,all,event_weighted,-7,generated_local_index,0.06455660286955316,0.12414299400384446,0.12414299400384446,,57,20,57
L18_SV30,event,all,event_weighted,-6,generated_local_index,0.22447789805902424,0.13513921866580578,0.13513921866580578,,57,20,57
L18_SV30,event,all,event_weighted,-5,generated_local_index,0.03760599549762449,0.13911232157301326,0.13911232157301326,,58,20,58
L18_SV30,event,all,event_weighted,-4,generated_local_index,0.24777290079145417,0.13136218352201165,0.13136218352201165,,58,20,58
L18_SV30,event,all,event_weighted,-3,generated_local_index,0.44843098629324607,0.09633767005657638,0.09633767005657638,,58,20,58
L18_SV30,event,all,event_weighted,-2,generated_local_index,0.3558953881632707,0.11874896907158469,0.11874896907158469,,58,20,58
L18_SV30,event,all,event_weighted,-1,generated_local_index,0.44612808066593973,0.14764191108702643,0.14764191108702643,,58,20,58
L18_SV30,event,all,event_weighted,0,generated_local_index,-0.3584837343882694,0.09402051450186433,0.09402051450186433,,58,20,58
L18_SV30,event,all,event_weighted,1,generated_local_index,0.9321638301053408,0.12456975133037446,0.12456975133037446,,46,19,46
L18_SV30,event,all,event_weighted,2,generated_local_index,0.5212442662281288,0.15536446501416581,0.15536446501416581,,46,19,46
L18_SV30,event,all,event_weighted,3,generated_local_index,0.5220497953721461,0.16333622772117673,0.16333622772117673,,45,19,45
L18_SV30,event,all,event_weighted,4,generated_local_index,0.13718442809598194,0.1767661639744418,0.1767661639744418,,41,18,41
L18_SV30,event,all,event_weighted,5,generated_local_index,0.40710458261427873,0.1902811838040349,0.1902811838040349,,39,18,39
L18_SV30,event,all,event_weighted,6,generated_local_index,0.31871325253423344,0.15308932387494312,0.15308932387494312,,38,18,38
L18_SV30,event,all,event_weighted,7,generated_local_index,0.1550971717421569,0.162914625094803,0.162914625094803,,36,18,36
L18_SV30,event,all,event_weighted,8,generated_local_index,0.20265223246281913,0.16428769361220513,0.16428769361220513,,36,18,36
L18_SV30,event,all,event_weighted,9,generated_local_index,0.12115903987291358,0.16494433602565176,0.16494433602565176,,34,18,34
L18_SV30,event,all,event_weighted,10,generated_local_index,0.318329294619535,0.16265837294097404,0.16265837294097404,,32,18,32
L18_SV30,event,all,event_weighted,11,generated_local_index,0.2087473808079248,0.1690410162862041,0.1690410162862041,,31,18,31
L18_SV30,event,all,event_weighted,12,generated_local_index,0.4380577938353159,0.18106048950749673,0.18106048950749673,,31,18,31
L18_SV30,event,all,event_weighted,13,generated_local_index,0.17075152793812723,0.1637256762091342,0.1637256762091342,,31,18,31
L18_SV30,event,all,event_weighted,14,generated_local_index,-0.07396250163520104,0.20461602651703248,0.20461602651703248,,31,18,31
L18_SV30,event,all,event_weighted,15,generated_local_index,-0.022725701513638553,0.15249800235727923,0.15249800235727923,,30,17,30
L18_SV30,event,all,event_weighted,16,generated_local_index,0.23654483960872855,0.19368175607228047,0.19368175607228047,,29,17,29
L18_SV30,event,all,event_weighted,17,generated_local_index,0.08695098025844904,0.16527483250503677,0.16527483250503677,,28,16,28
L18_SV30,event,all,event_weighted,18,generated_local_index,0.24982823538689122,0.21075429062732248,0.21075429062732248,,28,16,28
L18_SV30,event,all,event_weighted,19,generated_local_index,0.23131114246401902,0.21339625929789163,0.21339625929789163,,28,16,28
L18_SV30,event,all,event_weighted,20,generated_local_index,0.034055739955348115,0.19596779980393136,0.19596779980393136,,28,16,28
L18_SV30,event,all,rollout_weighted,-20,generated_local_index,0.1314675726000913,0.14027834497076624,,0.14027834497076624,20,20,42
L18_SV30,event,all,rollout_weighted,-19,generated_local_index,0.025799737443648486,0.1698632282639247,,0.1698632282639247,20,20,42
L18_SV30,event,all,rollout_weighted,-18,generated_local_index,0.2065390590545617,0.11107977668264736,,0.11107977668264736,20,20,43
L18_SV30,event,all,rollout_weighted,-17,generated_local_index,0.1866009493650302,0.14065790883044205,,0.14065790883044205,20,20,43
L18_SV30,event,all,rollout_weighted,-16,generated_local_index,0.1613065898114611,0.13911580262700987,,0.13911580262700987,20,20,47
L18_SV30,event,all,rollout_weighted,-15,generated_local_index,0.03868782999214827,0.15204551261247778,,0.15204551261247778,20,20,49
L18_SV30,event,all,rollout_weighted,-14,generated_local_index,-0.0707932897130776,0.09957382137984386,,0.09957382137984386,20,20,52
L18_SV30,event,all,rollout_weighted,-13,generated_local_index,0.39998099664313014,0.1419382119320433,,0.1419382119320433,20,20,52
L18_SV30,event,all,rollout_weighted,-12,generated_local_index,0.170360639511821,0.15838505745180237,,0.15838505745180237,20,20,53
L18_SV30,event,all,rollout_weighted,-11,generated_local_index,0.22285646297457923,0.1540601727610165,,0.1540601727610165,20,20,53
L18_SV30,event,all,rollout_weighted,-10,generated_local_index,0.13069379004204065,0.13236807943700135,,0.13236807943700135,20,20,54
L18_SV30,event,all,rollout_weighted,-9,generated_local_index,0.16724405476791807,0.14439529845785778,,0.14439529845785778,20,20,54
L18_SV30,event,all,rollout_weighted,-8,generated_local_index,0.44122955197343466,0.11244938014128061,,0.11244938014128061,20,20,55
L18_SV30,event,all,rollout_weighted,-7,generated_local_index,-0.013857311051873544,0.11283989089769118,,0.11283989089769118,20,20,57
L18_SV30,event,all,rollout_weighted,-6,generated_local_index,0.17241538266461362,0.15327034182068783,,0.15327034182068783,20,20,57
L18_SV30,event,all,rollout_weighted,-5,generated_local_index,-0.03837054991432136,0.12922458527626812,,0.12922458527626812,20,20,58
L18_SV30,event,all,rollout_weighted,-4,generated_local_index,0.2817252087887542,0.13136453109890467,,0.13136453109890467,20,20,58
L18_SV30,event,all,rollout_weighted,-3,generated_local_index,0.4597278458064272,0.12357705379816067,,0.12357705379816067,20,20,58
L18_SV30,event,all,rollout_weighted,-2,generated_local_index,0.3212098349672393,0.12880338780213182,,0.12880338780213182,20,20,58
L18_SV30,event,all,rollout_weighted,-1,generated_local_index,0.44297819396561744,0.1558241615601655,,0.1558241615601655,20,20,58
L18_SV30,event,all,rollout_weighted,0,generated_local_index,-0.33411933535155175,0.12278789853814287,,0.12278789853814287,20,20,58
L18_SV30,event,all,rollout_weighted,1,generated_local_index,0.8680076853630908,0.11867915384999864,,0.11867915384999864,19,19,46
L18_SV30,event,all,rollout_weighted,2,generated_local_index,0.5099217223254257,0.1645947868148113,,0.1645947868148113,19,19,46
L18_SV30,event,all,rollout_weighted,3,generated_local_index,0.4691912511726615,0.15711950983468012,,0.15711950983468012,19,19,45
L18_SV30,event,all,rollout_weighted,4,generated_local_index,0.21484220767755519,0.1982402432638086,,0.1982402432638086,18,18,41
L18_SV30,event,all,rollout_weighted,5,generated_local_index,0.46542997650910944,0.21258179114743112,,0.21258179114743112,18,18,39
L18_SV30,event,all,rollout_weighted,6,generated_local_index,0.4416006098481715,0.1986904442468443,,0.1986904442468443,18,18,38
L18_SV30,event,all,rollout_weighted,7,generated_local_index,0.1822429811550745,0.16374460773601412,,0.16374460773601412,18,18,36
L18_SV30,event,all,rollout_weighted,8,generated_local_index,0.10225077849100529,0.18652233734919124,,0.18652233734919124,18,18,36
L18_SV30,event,all,rollout_weighted,9,generated_local_index,0.09478441686233426,0.2042529762083173,,0.2042529762083173,18,18,34
L18_SV30,event,all,rollout_weighted,10,generated_local_index,0.22492734071546738,0.2009526574743904,,0.2009526574743904,18,18,32
L18_SV30,event,all,rollout_weighted,11,generated_local_index,0.12751983103079595,0.15667868572355684,,0.15667868572355684,18,18,31
L18_SV30,event,all,rollout_weighted,12,generated_local_index,0.4396007553966994,0.13852324503838315,,0.13852324503838315,18,18,31
L18_SV30,event,all,rollout_weighted,13,generated_local_index,0.15127946242663678,0.13703888810144044,,0.13703888810144044,18,18,31
L18_SV30,event,all,rollout_weighted,14,generated_local_index,-0.013202578737601242,0.2216503537406588,,0.2216503537406588,18,18,31
L18_SV30,event,all,rollout_weighted,15,generated_local_index,-0.028244461930154747,0.1806292954356719,,0.1806292954356719,17,17,30
L18_SV30,event,all,rollout_weighted,16,generated_local_index,0.1234791853552265,0.21581517964398386,,0.21581517964398386,17,17,29
L18_SV30,event,all,rollout_weighted,17,generated_local_index,0.06471859878685116,0.2393811984540512,,0.2393811984540512,16,16,28
L18_SV30,event,all,rollout_weighted,18,generated_local_index,0.0632629119865309,0.2223514282018793,,0.2223514282018793,16,16,28
L18_SV30,event,all,rollout_weighted,19,generated_local_index,0.25222970916451215,0.20968782139608885,,0.20968782139608885,16,16,28
L18_SV30,event,all,rollout_weighted,20,generated_local_index,-0.04382204699612395,0.19884091031984563,,0.19884091031984563,16,16,28
L18_SV30,event,correct,event_weighted,-20,generated_local_index,-0.15060215584940786,0.16484270223109068,0.16484270223109068,,18,12,18
L18_SV30,event,correct,event_weighted,-19,generated_local_index,0.20670730243696844,0.2415585412760221,0.2415585412760221,,18,12,18
L18_SV30,event,correct,event_weighted,-18,generated_local_index,0.4067959199399146,0.20491378534392413,0.20491378534392413,,19,13,19
L18_SV30,event,correct,event_weighted,-17,generated_local_index,0.3446073793980009,0.23516864119129127,0.23516864119129127,,19,13,19
L18_SV30,event,correct,event_weighted,-16,generated_local_index,0.3249764348044305,0.19743032802914479,0.19743032802914479,,23,13,23
L18_SV30,event,correct,event_weighted,-15,generated_local_index,0.22272138793416338,0.23109180212705804,0.23109180212705804,,25,13,25
L18_SV30,event,correct,event_weighted,-14,generated_local_index,-0.06335876712311592,0.19104517569134832,0.19104517569134832,,28,13,28
L18_SV30,event,correct,event_weighted,-13,generated_local_index,0.3277843250845848,0.18251000674203574,0.18251000674203574,,28,13,28
L18_SV30,event,correct,event_weighted,-12,generated_local_index,0.2151753342633078,0.20345312687807965,0.20345312687807965,,29,14,29
L18_SV30,event,correct,event_weighted,-11,generated_local_index,0.1701981113711355,0.1562193640835096,0.1562193640835096,,29,14,29
L18_SV30,event,correct,event_weighted,-10,generated_local_index,0.18086961717259614,0.163483172164124,0.163483172164124,,30,14,30
L18_SV30,event,correct,event_weighted,-9,generated_local_index,0.14960121183104025,0.15740536624889734,0.15740536624889734,,30,14,30
L18_SV30,event,correct,event_weighted,-8,generated_local_index,0.6637503659676647,0.19664671951780294,0.19664671951780294,,31,14,31
L18_SV30,event,correct,event_weighted,-7,generated_local_index,0.20844846128091532,0.18282389094999604,0.18282389094999604,,32,14,32
L18_SV30,event,correct,event_weighted,-6,generated_local_index,0.3991162815403107,0.16384565263098116,0.16384565263098116,,32,14,32
L18_SV30,event,correct,event_weighted,-5,generated_local_index,0.3167244659342487,0.1803694234520194,0.1803694234520194,,32,14,32
L18_SV30,event,correct,event_weighted,-4,generated_local_index,0.5130718771468689,0.15985120823599244,0.15985120823599244,,32,14,32
L18_SV30,event,correct,event_weighted,-3,generated_local_index,0.586302565847603,0.10576462922050023,0.10576462922050023,,32,14,32
