rank,metric,layer,sv_rank,n_events,n_rollouts,event_weighted_mean,rollout_weighted_mean,rollout_sd,rollout_se,standardized_rollout_effect,rollout_consistency,event_consistency,bootstrap_ci_low,bootstrap_ci_high,permutation_p_two_sided,permutation_p_directional,correct_n_events,correct_n_rollouts,correct_rollout_weighted_mean,correct_rollout_consistency,incorrect_n_events,incorrect_n_rollouts,incorrect_rollout_weighted_mean,incorrect_rollout_consistency,ambiguous_n_events,ambiguous_rollout_weighted_mean,status_preservation_ratio,rank_score,permutation_p_holm
166,delta,15,21,45,19,3.953128046459622,5.288244224431222,10.243366661293274,2.3499894799058425,0.516260366273324,0.631578947368421,0.6222222222222222,1.0713812044315176,9.881070556609252,0.0372962703729627,0.018998100189981004,24,14,7.133194588479542,0.7142857142857143,17,13,0.33208594566736466,0.6153846153846154,4,7.641102313995361,0.06279701382420216,0.1251256251627903,1.0
167,delta,5,14,45,19,0.9103755156199137,2.2286014096778732,7.470011905331343,1.7137382632834233,0.2983397400059459,0.631578947368421,0.5777777777777777,-0.7860545500328666,5.768376155380614,0.22557744225577442,0.10938906109389061,24,14,2.5634234065101262,0.6428571428571429,17,13,0.7766759548431786,0.6923076923076923,4,4.381628632545471,0.3485037528336846,0.12446036979114226,1.0
168,delta,7,18,45,19,-1.9733100738790301,-1.5212613579474001,9.581916659949517,2.1982424424288802,-0.1587637851522928,0.5789473684210527,0.6,-5.780713831215051,2.5253757130942835,0.5013498650134987,0.24787521247875213,24,14,-1.7010007238104232,0.6428571428571429,17,13,-1.4801433728291438,0.6923076923076923,4,-4.208926200866699,0.9729711236642888,0.12279898430186033,1.0
169,delta,4,32,45,19,-1.4692717419730292,-1.5539287307806184,4.473720433735932,1.0263418564372566,-0.34734596267182427,0.6842105263157895,0.5777777777777777,-3.5109218626953007,0.41052914789894046,0.1511848815118488,0.07339266073392661,24,14,-0.34050852060317993,0.5714285714285714,17,13,-0.5509166167332575,0.6923076923076923,4,-4.140739679336548,0.21912750170474354,0.12119686773775622,1.0
170,delta,18,14,45,19,2.7687124729156496,3.031989666453579,16.62788745427074,3.814699003038629,0.18234364857183563,0.631578947368421,0.5555555555555556,-4.751530309622748,9.926069484990935,0.45085491450854914,0.22797720227977203,24,14,2.2507253658203843,0.6428571428571429,17,13,8.367724112975292,0.5384615384615384,4,0.5950891971588135,0.7423261994335837,0.12000651707762497,1.0
171,delta,4,4,45,19,0.33847241202990214,0.4125299503405888,1.5147561791424742,0.3475089004729388,0.27234082687428157,0.631578947368421,0.6,-0.26478894682306986,1.06803435125764,0.24697530246975302,0.12478752124787522,24,14,0.9284828911934581,0.6428571428571429,17,13,0.15919008010473007,0.7692307692307693,4,-0.6800143420696259,0.3858873276311239,0.11984344016202543,1.0
172,delta,7,3,45,19,0.873583796289232,2.395605026629933,7.270272718497497,1.6679149511532274,0.32950690013799344,0.5263157894736842,0.4888888888888889,-0.6223775167214243,5.7651201951922015,0.17768223177682232,0.08749125087491251,24,14,0.7110907846973055,0.5,17,13,1.6555615082765236,0.5384615384615384,4,5.739527851343155,0.2968313961578412,0.11884865469349516,1.0
173,delta,14,15,45,19,3.8925814390182496,3.1205631640919465,10.35312798354445,2.375170454200699,0.30141259424705813,0.631578947368421,0.6222222222222222,-1.2631626257770936,7.766414846244606,0.20877912208779123,0.10258974102589741,24,14,3.8466648927756717,0.7142857142857143,17,13,0.9703037922198956,0.6153846153846154,4,1.7100878357887268,0.31093868035907696,0.11881465797003891,1.0
174,delta,17,30,45,19,-6.411271781391568,-6.332750247235883,12.043765338577884,2.76302926371468,-0.5258114940973807,0.7894736842105263,0.6222222222222222,-11.581243270844745,-0.9897842415069287,0.0370962903709629,0.017598240175982403,24,14,-13.161964598156157,0.8571428571428571,17,13,7.3762259391637945,0.5384615384615384,4,-3.6130599975585938,0.0,0.11761572894283516,1.0
175,delta,3,14,45,19,-1.2364930046929254,-1.8556522245992693,5.531411776793953,1.2689928921134526,-0.3354753360406697,0.5789473684210527,0.6,-4.624111421719977,0.18288577964954175,0.14058594140585942,0.07169283071692831,24,14,-1.3795577060608635,0.6428571428571429,17,13,-0.47906202842027706,0.6153846153846154,4,-4.380911886692047,0.25816369148789786,0.11749302424477828,1.0
176,delta,16,18,45,19,0.8512420097986857,1.4585021232303819,9.618461675671114,2.2066264440299617,0.15163569522967582,0.5789473684210527,0.5333333333333333,-2.651117712573001,5.655684684243116,0.5265473452654734,0.26607339266073393,24,14,1.4060207051890237,0.5,17,13,6.221796952761137,0.6923076923076923,4,-11.233761072158813,0.9640169066568658,0.11648167436682273,1.0
177,delta,11,20,45,19,-1.6411828968260023,-1.4424982217320221,9.406775615523275,2.158062331190977,-0.15334672375426694,0.631578947368421,0.5111111111111111,-5.432087087892649,2.801505194996533,0.5101489851014899,0.25747425257474255,24,14,-1.7022887340613775,0.6428571428571429,17,13,-1.3054159176655307,0.5384615384615384,4,-2.2706589698791504,0.9049688228371642,0.1161824395789007,1.0
178,delta,22,31,45,19,-16.916784879896376,-21.84400493220279,39.60759907056755,9.086606407625235,-0.5515104536703689,0.6842105263157895,0.6,-39.54918881131892,-4.925950263257616,0.023997600239976002,0.0115988401159884,24,14,-46.86528419312977,0.7142857142857143,17,13,23.4815119718894,0.6153846153846154,4,-14.721376895904541,0.0,0.11610746393060396,1.0
179,delta,2,13,45,19,0.5768742670615514,0.5202301826916242,1.3906286279840963,0.31903208723038384,0.37409713292453073,0.631578947368421,0.6222222222222222,-0.0905694437719751,1.111282099548139,0.12138786121387861,0.06329367063293671,24,14,0.09028310062629837,0.5,17,13,0.4927442646943606,0.6923076923076923,4,1.4669995158910751,0.17354452630791567,0.11601845082387105,1.0
180,delta,15,5,45,19,2.1388663053512573,1.8166393041610718,6.3580195400686685,1.4586297187482251,0.2857240832168709,0.631578947368421,0.6222222222222222,-1.0109990038892678,4.575393034596192,0.22517748225177484,0.1090890910908909,24,14,1.3651943192595528,0.5714285714285714,17,13,0.5926723052293826,0.6153846153846154,4,9.854148507118225,0.32624654980867546,0.11530645223665029,1.0
181,delta,15,31,45,19,-6.1828283998701306,-5.262090388097261,9.632888418485459,2.2099361658200767,-0.5462629856689026,0.6842105263157895,0.6888888888888889,-9.552688021827162,-0.9425173986376384,0.026197380261973803,0.0136986301369863,24,14,-14.589011288824535,0.8571428571428571,17,13,8.77570487291385,0.5384615384615384,4,-0.047776877880096436,0.0,0.11500273382503212,1.0
182,delta,19,26,45,19,6.505734425120884,5.923532516287085,10.891146298027028,2.4986003206535226,0.543885129645183,0.6842105263157895,0.6666666666666666,1.1430311050592807,10.533646576603251,0.0287971202879712,0.014598540145985401,24,14,11.051476643199013,0.7857142857142857,17,13,-4.113054052377358,0.46153846153846156,4,1.3018131256103516,0.0,0.11450213255688062,1.0
183,delta,12,21,45,19,-3.4111712879604763,-4.025700251261393,7.4029233524191405,1.6983470936827563,-0.5437987210749476,0.6842105263157895,0.6222222222222222,-7.469600766374355,-0.9021379526247079,0.025597440255974404,0.013598640135986401,24,14,-6.314051219395229,0.8571428571428571,17,13,0.2852183060768324,0.46153846153846156,4,-5.424434304237366,0.0,0.11448394127893634,1.0
184,delta,21,10,45,19,7.02869782977634,12.023322364740205,30.919734155580766,7.093473502385235,0.3888559424295726,0.631578947368421,0.5777777777777777,-1.6452404436312225,25.204332050105975,0.10898910108989102,0.053594640535946404,24,14,21.581752635183786,0.7857142857142857,17,13,1.774537062033629,0.46153846153846156,4,-32.761000633239746,0.1475912404409671,0.11442082360951834,1.0
185,delta,8,3,45,19,1.5279149214426677,3.229516268822185,8.435893119010611,1.9353266107514415,0.38283039190531526,0.5789473684210527,0.5333333333333333,-0.2789934585230392,7.135170078878861,0.11358864113588642,0.05779422057794221,24,14,0.5528874056679862,0.5,17,13,3.0414656492379994,0.6923076923076923,4,7.572926700115204,0.1711982103962666,0.11436513667969526,1.0
186,delta,1,22,45,19,0.49982155561447145,0.7387800512083791,1.449071813647129,0.332439873559002,0.5098298402126558,0.7894736842105263,0.5777777777777777,0.15806163977504822,1.398944202058932,0.024397560243975602,0.0124987501249875,24,14,0.9512079003311339,0.7142857142857143,17,13,-0.04255793491999311,0.5384615384615384,4,0.8711363673210144,0.0,0.11404088531072563,1.0
187,delta,19,6,45,19,1.4814712895287407,1.9601349119554488,13.631429410488751,3.1272643819120356,0.14379525821754366,0.5789473684210527,0.4888888888888889,-3.9626710096995033,7.845549884072521,0.5384461553844615,0.2702729727027297,24,14,4.207292968318576,0.5714285714285714,17,13,4.531208515167236,0.5384615384615384,4,-7.289621829986572,1.0,0.11352257227700815,1.0
188,delta,6,21,45,19,-1.2232069542010626,-1.5694525652287297,5.287103721806929,1.212944780388115,-0.2968454276309055,0.5263157894736842,0.5111111111111111,-4.10873006914922,0.5021724796216721,0.25047495250474955,0.12248775122487751,24,14,-2.6685638784297874,0.6428571428571429,17,13,-0.5247561794060928,0.5384615384615384,4,1.083012968301773,0.3343561895606673,0.11344375414137238,1.0
189,delta,11,2,45,19,-2.6074270473586187,-2.346925779915692,6.851851145640207,1.5719224589488974,-0.34252433831827,0.631578947368421,0.6222222222222222,-5.36383501740924,0.6268603390768958,0.1548845115488451,0.0770922907709229,24,14,-0.48562715876670104,0.6428571428571429,17,13,-2.3904040073737116,0.6153846153846154,4,-7.444912672042847,0.2069205438546702,0.11322144386918538,1.0
190,delta,20,2,45,19,9.739535435040791,23.21076912419838,58.88587785511055,13.509346882742447,0.39416529004303497,0.631578947368421,0.6,0.15552553921415374,51.727732613996444,0.0917908209179082,0.04689531046895311,24,14,16.9441359326953,0.5,17,13,3.061758099458156,0.46153846153846156,4,58.87574219703674,0.13191110053591984,0.11220156757354806,1.0
191,delta,4,16,45,19,0.08775208658642239,0.8025839407193033,3.9428588629789663,0.9045538595983682,0.203553809205568,0.42105263157894735,0.5111111111111111,-0.8828057154620949,2.6027115318728113,0.39446055394460555,0.19768023197680232,24,14,0.560425014722915,0.42857142857142855,17,13,1.5608241558074951,0.5384615384615384,4,0.35871721804142,0.6982758890249446,0.11190149297784424,1.0
192,delta,9,8,45,19,-1.7032736778259276,-2.847102115028783,8.668026014380208,1.9885815492981558,-0.32846026422918617,0.631578947368421,0.5555555555555556,-6.647018163246021,0.82286599749013,0.1688831116888311,0.0846915308469153,24,14,-4.484432487260728,0.6428571428571429,17,13,-0.6319368863717103,0.6153846153846154,4,-6.016490817070007,0.22195792804056896,0.11159456343722231,1.0
193,delta,21,26,45,19,15.278985214233398,13.954829985635325,45.359003077184106,10.40606897858926,0.307652925305466,0.5789473684210527,0.5333333333333333,-5.29998538724163,34.34346544198822,0.195980401959804,0.10058994100589941,24,14,3.821424995149885,0.5,17,13,21.953603573334526,0.6923076923076923,4,57.151686668395996,0.2738424616482998,0.11060491352019355,1.0
194,delta,15,9,45,19,-2.224574751324124,-2.249815528852898,6.275944504619482,1.4398004142581975,-0.3584823809702101,0.631578947368421,0.5555555555555556,-5.000825607776641,0.41213478048642477,0.1364863513648635,0.0675932406759324,24,14,-0.35901577699752074,0.5,17,13,-3.694341928530962,0.6923076923076923,4,-2.623286485671997,0.15957565071149202,0.10811200208411616,1.0
195,delta,3,27,45,19,0.42103013065126205,0.932580220071893,3.7667046920737177,0.8641413212057802,0.24758516961372706,0.5789473684210527,0.5777777777777777,-0.6181970586379368,2.702365893752951,0.32086791320867913,0.15108489151084892,24,14,0.6313604371888297,0.5714285714285714,17,13,0.3710023103616177,0.6923076923076923,4,2.467568874359131,0.39782348196599854,0.10718501691914856,1.0
196,delta,21,8,45,19,-0.9088625378078885,-4.507334985231099,31.26717425005622,7.173181726635379,-0.14415549512674602,0.47368421052631576,0.5111111111111111,-18.38741384451849,9.052049136998358,0.5383461653834617,0.2665733426657334,24,14,-4.740982339495704,0.5,17,13,-6.2097242306440315,0.5384615384615384,4,1.1657133102416992,1.0,0.10621983851444443,1.0
197,delta,13,29,45,19,3.231427057584127,2.721980938785954,10.470950178798946,2.40220071959125,0.2599554856346547,0.5789473684210527,0.6222222222222222,-2.2120981725945805,7.046696537053374,0.2776722327767223,0.1372862713728627,24,14,2.752524304957617,0.7142857142857143,17,13,0.9491194853415856,0.6923076923076923,4,1.2858644723892212,0.348687043254942,0.10497726604464584,1.0
198,delta,10,30,45,19,-1.3654422044754029,-2.4666182158286114,9.497163749015256,2.17879879116923,-0.2597215633019248,0.631578947368421,0.5555555555555556,-6.594179648762208,1.7309033628879917,0.271972802719728,0.13408659134086592,24,14,-3.3517977027666004,0.7142857142857143,17,13,-0.8037575361056205,0.5384615384615384,4,-3.7699376344680786,0.32585405027328646,0.10475053640438928,1.0
199,delta,5,21,45,19,1.8998690393235949,1.3850342913677818,6.267735005107246,1.437917025902888,0.22097843802253772,0.631578947368421,0.6222222222222222,-1.469033245141046,3.981841154919381,0.3437656234376562,0.1720827917208279,24,14,4.321494800703866,0.6428571428571429,17,13,0.6107374154604398,0.6153846153846154,4,-3.158961147069931,0.44095472528503965,0.10468677511110645,1.0
200,delta,10,9,45,19,-2.398475703928206,-3.2986593343186796,6.4757645843498475,1.4856422844916135,-0.5093853075342852,0.631578947368421,0.5555555555555556,-6.107438192764918,-0.48084960877895444,0.040195980401959805,0.020497950204979503,24,14,-0.006384094556172519,0.5,17,13,-4.22485852929262,0.6153846153846154,4,-7.487758994102478,0.0019353603719406568,0.10449097393697471,1.0
201,delta,13,14,45,19,-1.2039086606767442,-0.9146224385813665,6.683134954721034,1.5332163101933294,-0.1368552999120971,0.5263157894736842,0.5555555555555556,-3.748276720392076,2.063497883081434,0.5560443955604439,0.2803719628037196,24,14,-1.6324539298102967,0.5,17,13,-4.167316027176685,0.6153846153846154,4,4.569851756095886,1.0,0.10444220256449516,1.0
202,delta,15,14,45,19,0.4952632400724623,1.3287763443955205,9.430598933345086,2.1635277751323,0.1409005253841493,0.47368421052631576,0.5333333333333333,-2.69375384452573,5.583570443681981,0.5572442755724427,0.27387261273872615,24,14,1.714028115783419,0.5,17,13,2.739914405040252,0.6153846153846154,4,-3.6436852365732193,1.0,0.10382143975674157,1.0
203,delta,11,17,45,19,-3.1526432275772094,-1.6361998089572838,8.911297356411524,2.0443918227599465,-0.18360960739123652,0.631578947368421,0.6444444444444445,-5.564274161557355,2.2583141467027494,0.43625637436256376,0.21547845215478453,24,14,-0.9384448074159167,0.5,17,13,-4.176358403303684,0.6923076923076923,4,1.578028917312622,0.5735514710846765,0.10187951939874361,1.0
204,delta,20,26,45,19,-14.434664079878065,-15.09757364005373,33.45375442177345,7.6748176213967065,-0.451296839502936,0.7368421052631579,0.5777777777777777,-29.930081307888027,-0.6925727336030286,0.059394060593940604,0.028097190280971903,24,14,-35.09785102662586,0.7857142857142857,17,13,-0.1807656532678849,0.5384615384615384,4,8.53427767753601,0.011973159235886436,0.10149827070313788,1.0
205,delta,19,16,45,19,9.783874686559042,5.389229897867168,24.711409557092054,5.669186158516287,0.2180867054716628,0.6842105263157895,0.6222222222222222,-5.867320432004175,15.5461985617876,0.3457654234576542,0.1718828117188281,24,14,12.936048683666046,0.7857142857142857,17,13,2.1698216108175425,0.46153846153846156,4,12.904304027557373,0.40262183130771007,0.10136970772510757,1.0
206,delta,11,12,45,19,1.9815791103574965,2.091961640276407,6.782951323912019,1.556115755783574,0.3084146620515453,0.5263157894736842,0.6,-0.850983391911314,5.0383751671303765,0.19918008199180082,0.0999900009999,24,14,1.0425459891557696,0.35714285714285715,17,13,0.49705229661403566,0.5384615384615384,4,4.8034210205078125,0.23760105684746738,0.1007852284151701,1.0
207,delta,12,12,45,19,-2.0144421709908378,-1.7337521487160732,6.885740292996554,1.5796971625599014,-0.25178878013733136,0.5263157894736842,0.6222222222222222,-4.803522101619787,1.244325954467058,0.28757124287571245,0.14158584141585842,24,14,-0.6295694637866246,0.42857142857142855,17,13,-1.0418701324707422,0.6153846153846154,4,-4.027898907661438,0.3631254122758268,0.10037081133975564,1.0
208,delta,10,29,45,19,3.6581053098042804,4.4256293501770285,12.109127197591441,2.778024302567419,0.36547880602470717,0.631578947368421,0.7333333333333333,-0.6803383876357163,9.771863497715241,0.1232876712328767,0.06159384061593841,24,14,6.555595670427595,0.6428571428571429,17,13,0.5065033680353409,0.6923076923076923,4,4.038388252258301,0.11444776052361466,0.10013071353634569,1.0
209,delta,18,6,45,19,-6.344958559672038,-7.031593925074529,14.338728684943684,3.28952996402723,-0.4903917271590488,0.631578947368421,0.5555555555555556,-13.607494180871731,-1.316502510664758,0.039696030396960305,0.0187981201879812,24,14,-9.855126948583694,0.6428571428571429,17,13,0.6021582652360965,0.38461538461538464,4,-21.656185626983643,0.0,0.10001410224954284,1.0
210,delta,8,1,45,19,-1.0375247518221538,-0.6221724659727331,2.5749702455857273,0.5907386885859103,-0.24162316711788173,0.5263157894736842,0.5555555555555556,-1.7754275207848926,0.4921099348026405,0.3207679232076792,0.1615838416158384,24,14,-0.24213116793405445,0.42857142857142855,17,13,-1.5897450981996,0.6923076923076923,4,1.745996281504631,0.38917049721172636,0.09992045230148408,1.0
211,delta,7,21,45,19,1.864884204334683,2.1324121936371454,4.691126718399243,1.0762182787813623,0.4545629060228819,0.7368421052631579,0.6444444444444445,0.1956213285002792,4.284990731770529,0.0628937106289371,0.0324967503249675,24,14,2.7460958872522627,0.7857142857142857,17,13,0.007747932886465991,0.6153846153846154,4,4.555204153060913,0.003633412390711733,0.09976372193269835,1.0
212,delta,0,13,45,19,-0.16820201476414998,-0.21962806582450867,1.0804256981631224,0.24786665443670675,-0.20327919467105204,0.5263157894736842,0.5111111111111111,-0.6901619843354351,0.24059626007812066,0.38466153384661533,0.19268073192680732,24,14,-0.1148287004658154,0.6428571428571429,17,13,-0.11372340107575442,0.5384615384615384,4,-0.7616127580404282,0.5177999480568382,0.09902986089400649,1.0
213,delta,2,24,45,19,0.6117235369152493,1.101930644428521,2.4172356338974352,0.5545518868886526,0.4558639749372802,0.7368421052631579,0.6,0.016992149149116727,2.1487697186700085,0.0633936606339366,0.031596840315968405,24,14,1.627477234318143,0.7142857142857143,17,13,-0.026972706501300518,0.46153846153846156,4,0.6159842610359192,0.0,0.09897046824296216,1.0
214,delta,20,28,45,19,-10.953436523013645,-7.609199950569556,45.162656336271375,10.361023946929674,-0.16848433125618426,0.631578947368421,0.6666666666666666,-26.502462653109898,12.717907752070483,0.47995200479952005,0.23837616238376164,24,14,-12.861374809628442,0.6428571428571429,17,13,-4.7469060482122964,0.5384615384615384,4,-10.051939010620117,0.6238377331452548,0.09867075272439121,1.0
215,delta,22,12,45,19,6.003598986731635,5.587976873966685,30.22402845508631,6.933867668548366,0.18488524394656933,0.5263157894736842,0.5777777777777777,-7.606441973385059,18.506268232956245,0.42945705429457054,0.21777822217778223,24,14,10.212534421966192,0.7142857142857143,17,13,3.3052277442736506,0.5384615384615384,4,-33.285287857055664,0.5914891594616424,0.09786700526531308,1.0
216,delta,10,15,45,19,-3.956426429748535,-3.8758018466464264,8.672296417596806,1.9895612469860149,-0.44691759368165784,0.5263157894736842,0.7111111111111111,-7.874392839298959,-0.27061659220540824,0.06419358064193581,0.0337966203379662,24,14,-5.9201637123312265,0.7142857142857143,17,13,-0.1840804417928059,0.6923076923076923,4,-2.3114524483680725,0.04749480212774118,0.09741641493334617,1.0
217,delta,6,22,45,19,-0.7785207437144386,-1.1127994978114177,4.81247525023646,1.1040575412669127,-0.23123225366338052,0.6842105263157895,0.5333333333333333,-3.2930014600094992,0.9235631274549586,0.32896710328967105,0.16448355164483552,24,14,-3.726037581761678,0.7142857142857143,17,13,-0.3654134808442531,0.6153846153846154,4,3.5432319417595863,0.3283731539805012,0.09663655725805709,1.0
218,delta,11,1,45,19,-1.9310136795043946,-0.7218827835300511,5.91521286055912,1.3570428994057555,-0.12203834427385542,0.5789473684210527,0.5777777777777777,-3.101052773364803,2.0659344208345067,0.609039096090391,0.3094690530946905,24,14,-0.9160506555012294,0.5,17,13,-2.5017065910192637,0.7692307692307693,4,1.8415402173995972,1.0,0.09634606126883323,1.0
219,delta,18,5,45,19,-1.8618339803483752,-4.4034151382613596,13.165938678894399,3.020473484113373,-0.33445508487140646,0.5263157894736842,0.4888888888888889,-10.293944325467995,1.1919851131083659,0.16568343165683433,0.0790920907909209,24,14,-1.286493006206694,0.42857142857142855,17,13,-0.7414685579446646,0.38461538461538464,4,-15.736582934856415,0.16838488642645338,0.09604468585593595,1.0
220,delta,1,8,45,19,0.2139965938197242,0.28917976612584634,1.0027308205968908,0.23004222708186628,0.2883922187149964,0.47368421052631576,0.4888888888888889,-0.12832474794173443,0.740042777267987,0.22897710228977103,0.10948905109489052,24,14,0.07640357918682554,0.5714285714285714,17,13,0.34047943506485373,0.46153846153846156,4,0.5327944457530975,0.2642079015776503,0.09523292349219015,1.0
221,delta,14,30,45,19,-5.507922326193915,-4.166815891600492,8.980884481899883,2.0603562042218013,-0.4639649802865533,0.631578947368421,0.6222222222222222,-8.231824424601438,-0.34441157485309604,0.059994000599940006,0.028697130286971302,24,14,-11.262124615056175,0.8571428571428571,17,13,5.129031352507763,0.5384615384615384,4,5.826916217803955,0.0,0.0946244367689681,1.0
222,delta,3,18,45,19,-1.8628151098887125,-2.187845213371411,4.716100374162514,1.081947628345724,-0.46390980678818333,0.631578947368421,0.6444444444444445,-4.362640940829327,-0.2102120558420826,0.050594940505949405,0.0268973102689731,24,14,-2.947269283589862,0.7857142857142857,17,13,0.6865549668287619,0.5384615384615384,4,-4.605618894100189,0.0,0.09461318427916897,1.0
223,delta,12,9,45,19,2.2462569024827745,3.1320369499817233,6.762711011515409,1.5514723096613365,0.4631333417395115,0.631578947368421,0.5777777777777777,0.26459640039686577,6.097327570342703,0.060193980601939805,0.0316968303169683,24,14,-0.49307596541586385,0.42857142857142855,17,13,4.559077615921314,0.6153846153846154,4,6.52747106552124,0.0,0.09445482627582141,1.0
224,delta,19,3,45,19,-5.699591859181722,-6.6762983506185964,15.093815233389035,3.4627586986746097,-0.4423201322784152,0.6842105263157895,0.5777777777777777,-13.255156521211592,0.0209234032714573,0.07329267073292671,0.037396260373962605,24,14,-14.06137922831944,0.7857142857142857,17,13,3.5610124759185005,0.46153846153846156,4,-15.329121828079224,0.0,0.09312002784808741,1.0
225,delta,19,22,45,19,3.835749101638794,4.895605227403474,19.348149562793736,4.438769930985713,0.25302705106320167,0.5789473684210527,0.5333333333333333,-3.490307291767053,13.556220124897203,0.2940705929407059,0.1484851514848515,24,14,1.3931037953921728,0.5,17,13,10.090415013142122,0.6923076923076923,4,9.039647102355957,0.2845621186108272,0.09257226162086557,1.0
226,delta,19,19,45,19,2.477210526996189,8.037923875607943,27.858525667765008,6.3911841106221905,0.2885265348018253,0.631578947368421,0.5555555555555556,-3.632835862511083,20.809799169866658,0.2390760923907609,0.11898810118988101,24,14,11.95204169977279,0.7857142857142857,17,13,1.5188247362772622,0.6153846153846154,4,8.220478177070618,0.18895734268973616,0.09220137407130412,1.0
227,delta,9,11,45,19,-2.4892726010746427,-2.624729580000827,10.627632159045227,2.4381460310737433,-0.2469721891688646,0.631578947368421,0.6222222222222222,-7.532130119021524,1.766389788530372,0.3113688631136886,0.1536846315368463,24,14,-0.7253233357554391,0.5714285714285714,17,13,-1.479937501442738,0.7692307692307693,4,-10.19286561012268,0.27634211969189243,0.0921268287000185,1.0
228,delta,2,5,45,19,0.22969117826885646,0.294758760615399,0.8412810465569301,0.19300310868725234,0.35036895437231563,0.5789473684210527,0.5333333333333333,-0.06681040967896318,0.6657366397545526,0.1503849615038496,0.07789221077892211,24,14,0.032061351906685596,0.5,17,13,0.3031233847141266,0.6153846153846154,4,0.6901200041174889,0.10877149788439781,0.09171699124541775,1.0
229,delta,9,1,45,19,-1.5862800262040562,-0.5414278017062889,4.8328209436881835,1.1087251634612454,-0.11203142181657086,0.631578947368421,0.6444444444444445,-2.577143495520087,1.7186120658688082,0.631036896310369,0.3177682231776822,24,14,-0.6859528272457066,0.5714285714285714,17,13,-2.031824752306327,0.6153846153846154,4,2.250644713640213,1.0,0.09139405463983412,1.0
230,delta,21,2,45,19,-13.07473766538832,-22.479003784949317,51.91470773270665,11.910050773174623,-0.43299875443173064,0.6842105263157895,0.5555555555555556,-48.7014132746479,-3.5843253686762693,0.030796920307969204,0.0168983101689831,24,14,-27.262883788063412,0.7857142857142857,17,13,9.10020759778145,0.6153846153846154,4,-65.21958017349243,0.0,0.09115763251194328,1.0
231,delta,7,5,45,19,1.602787242995368,1.1007487925521113,4.4586474697065706,1.022883881332856,0.2468795301783644,0.6842105263157895,0.6222222222222222,-0.8921902153967766,3.0171799908604537,0.2930706929307069,0.14908509149085092,24,14,1.9533038863113947,0.7142857142857143,17,13,0.2735569660480206,0.5384615384615384,4,1.6503605246543884,0.24851897898863237,0.09072468978899483,1.0
232,delta,0,15,45,19,0.33460633887184993,0.4526287297669209,1.3899171323134523,0.31886885892895733,0.3256515940727643,0.631578947368421,0.5111111111111111,-0.031196920109683994,1.1485977161839078,0.1351864813518648,0.0685931406859314,24,14,0.5952879907119841,0.7857142857142857,17,13,0.05427345060385191,0.46153846153846156,4,0.5440125986933708,0.11990721541648443,0.09030698137820861,1.0
233,delta,11,6,45,19,0.07096797517604297,0.6815037446978846,5.618938660905753,1.2890729364653648,0.12128691659147398,0.47368421052631576,0.5777777777777777,-1.6810382369219472,3.144168134546724,0.6131386861313869,0.3093690630936906,24,14,0.9343321362865112,0.5714285714285714,17,13,1.9244618171300645,0.6153846153846154,4,-3.2948800325393677,1.0,0.08936930696213871,1.0
234,delta,22,28,45,19,14.918071132236056,24.753412037564992,58.56365592889197,13.435424103069826,0.4226753204687324,0.6842105263157895,0.6,-1.3957602655678476,50.65870068805258,0.08869113088691132,0.0458954104589541,24,14,45.649327028365356,0.7857142857142857,17,13,-5.820834575555263,0.5384615384615384,4,20.43604850769043,0.0,0.08898427799341735,1.0
235,delta,21,6,45,19,25.436686833699543,22.667278222870408,50.61992841398913,11.613008025570617,0.44779356536201986,0.5789473684210527,0.6666666666666666,1.252875741322836,45.25472639987342,0.0674932506749325,0.0341965803419658,24,14,55.84981189455305,1.0,17,13,-10.917051315307617,0.6923076923076923,4,5.809630393981934,0.0,0.08838030895303024,1.0
236,delta,11,14,45,19,-0.9916991644435459,-0.8302159989089295,6.463261012240668,1.4827737683201827,-0.12845156606496264,0.3684210526315789,0.5555555555555556,-3.62590609464729,1.9437014951779128,0.5826417358264173,0.2986701329867013,24,14,-1.0235090355078378,0.5,17,13,-4.147212532850412,0.6153846153846154,4,3.3705086708068848,1.0,0.08788791362339549,1.0
237,delta,22,1,45,19,9.437321005927192,25.3240287429408,60.69456964953446,13.924289238105871,0.4172371414636934,0.6842105263157895,0.5111111111111111,-0.021340172960046346,52.9149224864809,0.08739126087391261,0.0428957104289571,24,14,46.2731150445484,0.7142857142857143,17,13,-31.485597121409878,0.6923076923076923,4,59.20851421356201,0.0,0.08783939820288282,1.0
238,delta,16,5,45,19,-1.4845402399698893,-2.186915600508974,8.61572912041119,1.9765838189891027,-0.25382826803689046,0.5789473684210527,0.5777777777777777,-5.955833290491188,1.5781974498117164,0.2726727327267273,0.13638636136386362,24,14,-0.9119518087023779,0.5,17,13,-0.5390069973774445,0.6153846153846154,4,-12.239313244819641,0.24646904400517247,0.08714026968365401,1.0
239,delta,20,32,45,19,9.67927992078993,10.677727757838735,25.841065048968122,5.928346902205945,0.41320772722040394,0.6842105263157895,0.5777777777777777,-0.765361265759719,21.87969120029817,0.08999100089991001,0.043695630436956304,24,14,16.44036759649004,0.7857142857142857,17,13,-0.8487830284314278,0.46153846153846156,4,10.302729606628418,0.0,0.08699110046745345,1.0
