metric,layer,sv_rank,n_events,n_rollouts,event_weighted_mean,rollout_weighted_mean,rollout_sd,rollout_se,standardized_rollout_effect,rollout_consistency,event_consistency,bootstrap_ci_low,bootstrap_ci_high,permutation_p_two_sided,permutation_p_directional,correct_n_events,correct_n_rollouts,correct_rollout_weighted_mean,correct_rollout_consistency,incorrect_n_events,incorrect_n_rollouts,incorrect_rollout_weighted_mean,incorrect_rollout_consistency,ambiguous_n_events,ambiguous_rollout_weighted_mean,status_preservation_ratio,rank_score,permutation_p_holm
anchor,21,15,58,20,29.4130696921513,28.36641014417013,37.57826348997701,8.402755163998709,0.7548621865333427,0.75,0.6551724137931034,11.744060395558675,43.77115319450696,0.003999600039996,0.0014998500149985001,32,14,36.98008001418341,0.7857142857142857,21,16,24.55762056509654,0.625,5,-5.347198486328125,0.8657288828683043,0.5939894141419112,1.0
anchor,21,16,58,20,-24.112586975097656,-22.13752508163452,42.28261922169304,9.454681084644488,-0.5235608741635592,0.7,0.6379310344827587,-39.83718351682027,-3.633418912887596,0.030796920307969204,0.015198480151984802,32,14,-40.022657666887554,0.8571428571428571,21,16,9.227486213048298,0.5625,5,-15.62584114074707,0.0,0.11125668575975634,1.0
anchor,21,17,58,20,6.0429204743483975,3.5172387758890786,31.678045266424633,7.0834262610040915,0.11103080213149953,0.55,0.5689655172413793,-10.513776449362439,16.797308084964747,0.6160383961603839,0.31316868313168683,32,14,-8.251571564447314,0.5,21,16,8.446522037188211,0.625,5,15.583123207092285,0.0,0.021512217912978034,1.0
anchor,21,18,58,20,-62.90585432381466,-59.50249067942301,47.137750874608436,10.540321526207462,-1.2623107716298585,0.85,0.8275862068965517,-79.42526151180267,-39.57951813538871,9.999000099990002e-05,9.999000099990002e-05,32,14,-76.29628917149135,0.9285714285714286,21,16,-50.63962531089783,0.8125,5,-45.61465835571289,0.8510505145696343,1.0371982142106833,0.07359264073592642
anchor,21,19,58,20,12.787357889372727,11.093652566274008,39.524482166949475,8.837942890077722,0.2806779990036293,0.5,0.5344827586206896,-5.386329218546551,28.345671285192168,0.22427757224277572,0.11088891110888911,32,14,32.53505032403128,0.6428571428571429,21,16,-12.620537161827087,0.75,5,24.751439809799194,0.0,0.05262712481318049,1.0
anchor,21,20,58,20,41.455886906590955,42.17048184076945,58.827649954298344,13.154262425437349,0.7168479766492557,0.8,0.7241379310344828,17.844388721783954,66.56234007835387,0.004399560043995601,0.0023997600239976003,32,14,44.00758071172805,0.7857142857142857,21,16,52.218233942985535,0.8125,5,-9.784858703613281,1.0,0.6451631789843302,1.0
anchor,21,21,58,20,-23.619843928978362,-23.98148656288783,45.72510303827617,10.224443867176767,-0.5244709135551449,0.65,0.6551724137931034,-43.31971419860919,-4.487054892430709,0.034596540345965404,0.0173982601739826,32,14,-31.660308312802094,0.7142857142857143,21,16,-12.9112798422575,0.625,5,-12.776928961277008,0.5383853001939481,0.282886973380128,1.0
anchor,21,22,58,20,56.130348731731544,48.877122561136886,73.56817237655835,16.450343441440673,0.6643786434024698,0.7,0.6896551724137931,17.805377683639524,80.14875773747761,0.009099090090990901,0.0057994200579942,32,14,74.37472207205636,0.7857142857142857,21,16,30.26570733388265,0.5625,5,-1.9274425506591797,0.6192203171540109,0.4034458925752682,1.0
anchor,21,23,58,20,-26.381321076689094,-25.410310500860213,49.60644802655956,11.092338990969747,-0.5122380559731952,0.7,0.6551724137931034,-45.720813654959194,-4.116452916562557,0.034896510348965105,0.018098190180981903,32,14,-16.465111834662302,0.5714285714285714,21,16,-24.005064507325493,0.75,5,-41.6516170501709,0.6479697221371974,0.320446240527423,1.0
anchor,21,24,58,20,13.072746145314184,12.544039026896161,53.126483136656994,11.879442769906127,0.23611649569630255,0.5,0.5517241379310345,-10.229066197077435,35.848274770577746,0.30146985301469853,0.1501849815018498,32,14,28.354573295229955,0.6428571428571429,21,16,15.243168036142984,0.625,5,2.9472246170043945,1.0,0.17708737177222691,1.0
anchor,21,25,58,20,17.42515206336975,15.07300732930501,34.20649510863451,7.648804833492082,0.4406475226834986,0.75,0.6206896551724138,0.039706204136212286,29.783261247078574,0.061193880611938804,0.0316968303169683,32,14,32.3128947019577,0.7857142857142857,21,16,-22.3789914449056,0.5,5,-2.0303633213043213,0.0,0.09639164558701532,1.0
anchor,21,26,58,20,53.0907192887931,51.8791096051534,46.18439581952282,10.327144855221013,1.123303849375536,0.85,0.7586206896551724,33.33023352066676,72.05810531059902,9.999000099990002e-05,9.999000099990002e-05,32,14,70.88121940976097,0.9285714285714286,21,16,38.559887170791626,0.6875,5,10.287755012512207,0.7432642438212025,0.8389839280857082,0.07359264073592642
anchor,21,27,58,20,0.9610339197619208,0.3742053508758548,51.43663335631163,11.501580871844597,0.007275074717345147,0.45,0.4827586206896552,-21.51938827117284,22.3340563348929,0.9731026897310269,0.48625137486251374,32,14,8.168597675505136,0.5714285714285714,21,16,-9.444641272226969,0.625,5,-1.8019523620605469,0.0,0.0013186072925188079,1.0
anchor,21,28,58,20,-47.85772007909314,-45.53654282887776,58.32743467987504,13.042410889737926,-0.7807053932476379,0.85,0.7413793103448276,-69.70298055728277,-19.82970454772316,0.0034996500349965005,0.0016998300169983002,32,14,-59.223707744053435,0.7857142857142857,21,16,-57.934241573015846,0.875,5,3.736003875732422,1.0,0.7221524887540651,1.0
anchor,21,29,58,20,67.80641955342786,64.24674897591274,49.45043615151286,11.057453675179584,1.2992150115534866,0.9,0.8448275862068966,43.726785054604214,85.2390906209747,9.999000099990002e-05,9.999000099990002e-05,32,14,80.7983594848996,1.0,21,16,60.81371459364891,0.875,5,9.657008171081543,0.9465648544558896,1.1847898439205515,0.07359264073592642
anchor,21,30,58,20,-25.74668969779179,-25.777117872238158,33.16588542842996,7.416117435193912,-0.7772178411417259,0.8,0.6896551724137931,-40.24602852821349,-11.803885085980102,0.0023997600239976003,0.0015998400159984002,32,14,-20.42738978068034,0.6428571428571429,21,16,-26.37947726249695,0.75,5,-51.70862007141113,0.7924621317994806,0.5906171166599278,1.0
anchor,21,31,58,20,12.29146957397461,14.927036253611245,49.0092843473243,10.958809132923353,0.30457568300374904,0.55,0.5689655172413793,-4.722189838091532,36.69647567431131,0.1947805219478052,0.10358964103589641,32,14,28.132675352550688,0.5714285714285714,21,16,-8.100814263025919,0.625,5,43.84083938598633,0.0,0.05901153858197638,1.0
anchor,21,32,58,20,-24.83215075525744,-23.984483750661212,49.74200928866573,11.122651410688253,-0.4821776219668381,0.8,0.6379310344827587,-44.52634209553401,-1.9161879404385942,0.0418958104189581,0.0201979802019798,32,14,-26.471531686328706,0.7142857142857143,21,16,-48.32932404677073,0.6875,5,-34.5822172164917,1.0,0.43395985977015433,1.0
anchor,22,1,58,20,-49.132595637748985,-44.35664068857829,77.72928918708624,17.380797446506417,-0.5706554267055821,0.65,0.6896551724137931,-78.77636603275934,-11.751213925679526,0.020397960203979604,0.010198980101989802,32,14,-70.68873423621768,0.8571428571428571,21,16,-24.917924453814823,0.5625,5,-15.86017370223999,0.5617631107089478,0.3160523292408882,1.0
anchor,22,2,58,20,-25.978248070026265,-20.63768361409505,56.61076809539137,12.65855257197714,-0.36455402935568265,0.7,0.5344827586206896,-43.67582279841105,4.013794396718338,0.11548845115488451,0.0580941905809419,32,14,-44.126211075555716,0.9285714285714286,21,16,-13.193153222401936,0.5,5,-6.746860504150391,0.6392749045436148,0.2260372607153895,1.0
anchor,22,3,58,20,4.59527482657597,5.000653330485027,49.774901006269744,11.130006222334183,0.10046535963688073,0.6,0.5862068965517241,-16.670052700042724,25.400375728607177,0.6597340265973403,0.32556744325567444,32,14,-8.106811523437498,0.5,21,16,20.683090845743816,0.6875,5,-15.022972106933594,0.0,0.02009307192737615,1.0
anchor,22,4,58,20,104.76780371830381,99.31909510294597,115.8887940573106,25.913522134262017,0.8570206973922742,0.7,0.7068965517241379,48.73520069758097,148.05193806807196,0.0014998500149985001,0.0010998900109989002,32,14,128.68879736037482,0.7857142857142857,21,16,83.24165312449136,0.625,5,13.822565078735352,0.8381233542070631,0.640026174916955,1.0
anchor,22,5,58,20,-94.72152808616902,-90.78415336608886,191.79902632501887,42.88756608810139,-0.4733295841254575,0.7,0.6896551724137931,-165.540175113678,-7.12555982351308,0.051594840515948405,0.024897510248975102,32,14,-92.79495548066636,0.7857142857142857,21,16,-91.78307076295218,0.6875,5,10.552752494812012,1.0,0.40233014650663884,1.0
anchor,22,6,58,20,154.95140430845063,150.1940615971883,188.75291181368323,42.20643417664188,0.7957178522652084,0.7,0.7068965517241379,71.03598043759665,230.8483858187993,0.0032996700329967,0.0017998200179982,32,14,178.79938325427824,0.7857142857142857,21,16,126.23936764399211,0.6875,5,1.1241836547851562,0.840508381633348,0.5954548403120303,1.0
anchor,22,7,58,20,42.05060435985697,35.208271042505906,101.86859352146445,22.77850998862892,0.3456243953646741,0.7,0.6551724137931034,-11.30337367455164,76.36510245283444,0.13858614138586142,0.0673932606739326,32,14,49.90296500069754,0.7857142857142857,21,16,26.477367599805195,0.5625,5,-50.76169013977051,0.7520212386413366,0.2391421987805816,1.0
anchor,22,8,58,20,16.814309662786023,13.553077181180317,39.2079975879485,8.767174786830063,0.34567124094463253,0.7,0.6724137931034483,-3.970771636565528,29.155207498272265,0.1337866213378662,0.06619338066193381,32,14,27.395973886762345,0.7857142857142857,21,16,13.268638630708057,0.8125,5,-16.814510822296143,0.9790129911702098,0.28919574386942026,1.0
anchor,22,9,58,20,7.1363350440715925,6.434610239664714,24.431248953025115,5.462993343418472,0.26337622984550574,0.55,0.603448275862069,-3.133981707890829,17.93472134749093,0.27987201279872015,0.1406859314068593,32,14,6.632783163161504,0.5714285714285714,21,16,12.38838537534078,0.625,5,16.78424644470215,1.0,0.20411657813026696,1.0
anchor,22,10,58,20,-47.39625391466864,-47.235405349731444,63.94082032377368,14.297602078105806,-0.7387363050794168,0.75,0.7068965517241379,-73.97750806649526,-19.3048920996984,0.0044995500449955,0.0015998400159984002,32,14,-57.89190474010649,0.8571428571428571,21,16,-46.51397911707561,0.6875,5,23.759517669677734,0.9847270023975789,0.6389899833775432,1.0
anchor,22,11,58,20,-44.99052998115276,-38.60795213381449,70.89047193695704,15.851591420807713,-0.5446141220240229,0.7,0.6896551724137931,-68.08997441450755,-7.300072436730069,0.026097390260973904,0.012998700129987,32,14,-56.118063608805336,0.8571428571428571,21,16,-37.03522312641144,0.6875,5,37.78312873840332,0.95926411735199,0.448778851406367,1.0
anchor,22,12,58,20,34.35097303267183,34.43807053267955,52.18865270816701,11.669737510958992,0.6598765966474228,0.65,0.6206896551724138,12.402448418339096,57.32950999396541,0.0084991500849915,0.0040995900409959,32,14,45.626936276753746,0.7857142857142857,21,16,19.854362923651934,0.4375,5,19.484487533569336,0.5765236732647783,0.3714933821876724,1.0
anchor,22,13,58,20,2.560808675042514,4.211444791158041,47.21524536905699,10.557649821954357,0.08919671513383802,0.55,0.4827586206896552,-16.369719121058782,24.105217390855145,0.7047295270472953,0.3558644135586441,32,14,-4.871039163498651,0.5714285714285714,21,16,-4.044563909371694,0.5,5,6.0564374923706055,0.0,0.017281863557181115,1.0
anchor,22,14,58,20,20.980624494881464,19.170410490036012,38.1808453241071,8.537496558310847,0.5020949726833825,0.8,0.603448275862069,1.9305192478497817,35.06718962609767,0.036196380361963806,0.018098190180981903,32,14,24.993138131641206,0.8571428571428571,21,16,11.611373444398243,0.5625,5,3.6532492637634277,0.6056924785430836,0.31824909407007945,1.0
anchor,22,15,58,20,3.5246459040148506,1.8271023432413738,20.154803971536836,4.50675117535391,0.0906534415230065,0.5,0.5172413793103449,-6.768540289402008,10.27864814519882,0.6778322167783222,0.34036596340365965,32,14,-2.4296586172921315,0.42857142857142855,21,16,18.944663325945537,0.75,5,2.9825611114501953,0.0,0.01699752028556372,1.0
anchor,22,16,58,20,-71.15425968170166,-66.9835564215978,70.34739472828439,15.730155665245423,-0.952182474991727,0.75,0.7068965517241379,-96.84773969093958,-36.730079836845405,0.0011998800119988001,0.00039996000399960006,32,14,-68.19148097719464,0.7857142857142857,21,16,-73.9969322681427,0.8125,5,-35.780330181121826,1.0,0.8331596656177611,0.8231176882311769
anchor,22,17,58,20,-35.89147955795814,-33.81032600402831,98.43950882834011,22.011743341185916,-0.34346296935498866,0.6,0.6206896551724138,-74.6006467660268,9.485143533547703,0.14328567143285673,0.07029297070292971,32,14,-38.51747499193464,0.7142857142857143,21,16,-22.599304715792336,0.5625,5,-10.508503437042236,0.668414280095961,0.20643792591161925,1.0
anchor,22,18,58,20,73.151597713602,70.08954326311746,97.30575820431046,21.758228994699607,0.7203021132208045,0.7,0.7068965517241379,27.31557146032651,110.40659204641976,0.004999500049995001,0.0024997500249975004,32,14,101.97827121189661,0.8571428571428571,21,16,39.08588560422261,0.6875,5,-25.793067932128906,0.5576564460905882,0.4091359108729581,1.0
anchor,22,19,58,20,-4.201477017895929,-5.180638837814331,44.625170369962945,9.978491445474658,-0.11609230384701011,0.55,0.5172413793103449,-23.964923393130302,14.264028949936224,0.617038296170383,0.31666833316668336,32,14,8.700094427381243,0.35714285714285715,21,16,-9.04564082622528,0.4375,5,-2.7913880348205566,0.0,0.02249288387035821,1.0
anchor,22,20,58,20,-17.332438205850536,-17.17995964686076,39.075434051845114,8.737532679023571,-0.4396613899174214,0.75,0.6379310344827587,-33.61295686960219,-0.635639692544939,0.0663933606639336,0.0337966203379662,32,14,-17.442190351940337,0.6428571428571429,21,16,-43.83688888947169,0.8125,5,17.436273097991943,1.0,0.3847037161777437,1.0
anchor,22,21,58,20,-45.73852881069841,-48.07309409777323,74.81428761512048,16.728983279563,-0.6425656867186065,0.8,0.7068965517241379,-78.58097597479819,-15.189303175608327,0.008899110088991101,0.004299570042995701,32,14,-27.78139246077765,0.7142857142857143,21,16,-70.14285580317178,0.8125,5,-22.799301624298096,0.5778989886582836,0.3952304703499953,1.0
anchor,22,22,58,20,-87.65544056070262,-83.93977438608805,114.98262267269564,25.7108960527356,-0.7300213931023928,0.75,0.6896551724137931,-133.22294806957242,-34.284471227327984,0.006399360063993601,0.0027997200279972004,32,14,-111.22161592756,0.8571428571428571,21,16,-66.76227704683939,0.6875,5,-43.20709037780762,0.7953592624607339,0.5407301426401486,1.0
anchor,22,23,58,20,-44.94694729509025,-40.23515625,64.02778776975626,14.317048590210463,-0.6284014746017075,0.7,0.6551724137931034,-67.09079026063283,-12.57481550534568,0.010998900109989001,0.0059994000599940004,32,14,-50.68040266491118,0.7857142857142857,21,16,-46.709724267323814,0.6875,5,1.7626628875732422,1.0,0.5341412534114514,1.0
anchor,22,24,58,20,-45.73551283211544,-45.37332774798075,55.501814189362975,12.410582940197799,-0.8175107140313377,0.85,0.7068965517241379,-69.57282152692477,-22.047467611233397,0.0014998500149985001,0.0005999400059994001,32,14,-73.42778941563198,0.9285714285714286,21,16,-30.39876365661621,0.625,5,0.03839683532714844,0.6699698956501828,0.569021477761906,1.0
anchor,22,25,58,20,64.9015179502553,62.56345926920574,80.69495859322453,18.043941285598084,0.7753081525771899,0.65,0.7413793103448276,28.595205410718915,97.15272784392037,0.0030996900309969004,0.0016998300169983002,32,14,81.89709849584669,0.7142857142857143,21,16,31.585150937239327,0.625,5,36.595826625823975,0.5048498165891189,0.40209482949551817,1.0
anchor,22,26,58,20,-71.11770031369966,-67.86603900591533,66.09559567796029,14.77942449492605,-1.0267861014004809,0.8,0.7413793103448276,-95.44639034986494,-38.78316268722217,0.0004999500049995,0.00039996000399960006,32,14,-77.90673442113969,0.8571428571428571,21,16,-76.60920333862305,0.8125,5,1.4957828521728516,1.0,0.9241074912604328,0.34796520347965204
anchor,22,27,58,20,57.63992954122609,53.627960522969566,50.45680092620584,11.282483679817059,1.0628490022861659,0.75,0.7758620689655172,31.573642153739925,75.29786972681681,0.00039996000399960006,0.00039996000399960006,32,14,66.9612793695359,0.8571428571428571,21,16,47.012396017710365,0.6875,5,76.63041305541992,0.8766396402036273,0.8439496850642707,0.2803719628037196
anchor,22,28,58,20,35.1834302935107,27.874600299199425,69.91267538464783,15.632949464894878,0.39870595919606916,0.55,0.603448275862069,-1.3008057276407872,57.53743130286534,0.0917908209179082,0.046295370462953706,32,14,44.32486011868433,0.7142857142857143,21,16,18.27457890907923,0.5,5,49.50135898590088,0.6555996754365689,0.2291830874833128,1.0
anchor,22,29,58,20,62.74364367024652,61.07198622624079,59.28800409210822,13.257200740023967,1.0300901027358085,0.8,0.7413793103448276,36.4052738382419,86.02742562969526,9.999000099990002e-05,9.999000099990002e-05,32,14,64.6890301931472,0.7857142857142857,21,16,53.03107233842214,0.8125,5,17.911937355995178,0.8683371151868038,0.8355344641452179,0.07359264073592642
anchor,22,30,58,20,-14.658276064642545,-16.137327686945596,45.92346523736378,10.268799003309391,-0.351396124041095,0.5,0.6206896551724138,-36.38478228727976,2.1867528442541704,0.13308669133086692,0.06269373062693731,32,14,-15.9795743397304,0.5,21,16,-16.718480706214905,0.8125,5,-39.13820552825928,0.9902243202669292,0.2616148290487829,1.0
anchor,22,31,58,20,-6.985960475329695,-10.823679866393405,69.58706167087495,15.560140025054647,-0.1555415562390898,0.5,0.4827586206896552,-41.36640731732051,17.72143857479095,0.48785121487851213,0.24527547245275472,32,14,-2.303277435756862,0.35714285714285715,21,16,-6.593127369880676,0.4375,5,-48.802714824676514,0.21279984849776834,0.04778235282139613,1.0
anchor,22,32,58,20,29.243617353768183,24.62714989980062,60.9592180947656,13.63089555151311,0.40399386129782533,0.6,0.5689655172413793,-0.4414606650670365,50.4339936463038,0.09009099090090991,0.0466953304669533,32,14,56.294406345912385,0.7142857142857143,21,16,-1.5152530670166016,0.625,5,22.589265823364258,0.0,0.08079877225956507,1.0
peak_response,0,1,33,18,-0.02863475951281461,-0.01618729504170241,0.3000283074944646,0.0707173502590862,-0.05395255926643208,0.6111111111111112,0.6060606060606061,-0.14606172941211196,0.12513599609611203,0.8245175482451755,0.42105789421057893,14,11,-0.008616889064962214,0.5454545454545454,15,12,-0.07659443964560826,0.5833333333333334,4,-0.019932538270950317,0.5323242112263359,0.02821726581961248,1.0
peak_response,0,2,33,18,0.06832380186427724,0.07111871076954736,0.4228147697194998,0.09965839695149561,0.1682029954079616,0.5,0.5757575757575758,-0.11462992553909619,0.26425214281512627,0.49065093490650935,0.2522747725227477,14,11,0.1235306046225808,0.6363636363636364,15,12,0.09538839012384415,0.5,4,-0.06172306835651398,1.0,0.1261522465559712,1.0
peak_response,0,3,33,18,-0.09123956615274603,-0.07397335409014312,0.2612488639902282,0.06157694776825747,-0.2831528258546228,0.5555555555555556,0.5454545454545454,-0.1893631909387531,0.041664812858733836,0.24857514248575144,0.12258774122587741,14,11,-0.14773015542463822,0.6363636363636364,15,12,-0.059291496872901917,0.5,4,-0.022864103317260742,0.8015250572611585,0.18744737680763482,1.0
peak_response,0,4,33,18,0.007188204563025272,-0.010685808404728214,0.4084694102983713,0.09627716330974952,-0.02616060869018965,0.4444444444444444,0.5454545454545454,-0.19275509148008294,0.17051384979514053,0.9131086891310869,0.4517548245175482,14,11,0.11763300949876959,0.5454545454545454,15,12,-0.027893250187238056,0.5833333333333334,4,-0.06905186176300049,0.0,0.0047234432357286865,1.0
peak_response,0,5,33,18,-0.014728398034066864,-0.041056224041514926,0.2712304130728286,0.06392962144927518,-0.1513702817334531,0.6111111111111112,0.5454545454545454,-0.16104696914553643,0.08184527485734881,0.5142485751424858,0.25637436256374363,14,11,0.08162284981120717,0.5454545454545454,15,12,-0.09760960439840953,0.5833333333333334,4,-0.10194823145866394,0.0,0.030484292849098194,1.0
peak_response,0,6,33,18,-0.11187723911169803,-0.13341652629552062,0.6503956601662543,0.15329972725261992,-0.20513132923029753,0.5,0.6060606060606061,-0.41951761113272773,0.15681809098632232,0.39436056394360564,0.19718028197180282,14,11,-0.11110661246559837,0.5454545454545454,15,12,0.11979930599530537,0.4166666666666667,4,-0.45500463247299194,0.0,0.03846212423068079,1.0
peak_response,0,7,33,18,-0.02450812766046235,0.03197775836344119,0.45906345044111746,0.10820229293393625,0.06965868951822134,0.5555555555555556,0.45454545454545453,-0.16550091591974098,0.2490987200014017,0.7757224277572243,0.38106189381061895,14,11,0.019920094446702438,0.5454545454545454,15,12,0.051813835899035134,0.5,4,-0.08628052473068237,0.6229359237849591,0.03885727024516359,1.0
peak_response,0,8,33,18,-0.0003197427951928341,-0.030647673540645175,0.6673035557221866,0.15728495645368445,-0.04592763409971172,0.6666666666666666,0.5151515151515151,-0.32727525644004346,0.27477580019169373,0.8421157884211579,0.41975802419758024,14,11,0.2220018831166354,0.5454545454545454,15,12,0.04799227913220724,0.4166666666666667,4,-0.9340817183256149,0.0,0.009568257104106607,1.0
peak_response,0,9,33,18,0.00537485426122492,0.09322035367842076,0.7322899923144582,0.17260240645353275,0.12729977830748546,0.5555555555555556,0.5151515151515151,-0.2359016183349821,0.4303217371718749,0.6079392060793921,0.3056694330566943,14,11,0.18691107359799472,0.6363636363636364,15,12,-0.19522177676359811,0.6666666666666666,4,0.2670041620731354,0.0,0.02475273467089995,1.0
peak_response,0,10,33,18,-0.10012222058845288,-0.1061286887636891,0.9851725781123051,0.23220740354074823,-0.10772598742754584,0.5555555555555556,0.6363636363636364,-0.5387443666104916,0.3399578735784248,0.6557344265573443,0.3304669533046695,14,11,0.2947147542780096,0.5454545454545454,15,12,-0.3450695127248764,0.6666666666666666,4,-0.7333670854568481,0.0,0.02094671977757836,1.0
peak_response,0,11,33,18,0.20575025406750766,0.15990484285133855,0.8558976773578498,0.20173701722051715,0.18682705547813108,0.5,0.5454545454545454,-0.20779069148831897,0.5513050690776219,0.4430556944305569,0.22447755224477553,14,11,0.23991344462741504,0.5454545454545454,15,12,0.28591201702753705,0.5833333333333334,4,0.2048104703426361,1.0,0.14012029160859832,1.0
peak_response,0,12,33,18,0.10912187171704842,0.09238449511704624,0.9586234820767092,0.22594972159370064,0.09637203432249496,0.5555555555555556,0.48484848484848486,-0.3382910443400895,0.5192296430468559,0.684031596840316,0.3377662233776622,14,11,-0.07805907726287842,0.5454545454545454,15,12,0.03289651870727539,0.4166666666666667,4,0.744337648153305,0.0,0.018739006673818465,1.0
peak_response,0,13,33,18,-0.23073103933623343,-0.14836092955536312,0.8660185604748721,0.2041225322483981,-0.17131379894907908,0.7222222222222222,0.6666666666666666,-0.5390799789792962,0.24354489640229277,0.4804519548045195,0.23717628237176283,14,11,-0.43220544403249567,0.8181818181818182,15,12,0.1010239024957021,0.5,4,-0.44468438625335693,0.0,0.036880053940426746,1.0
peak_response,0,14,33,18,0.032923250487356476,0.02294149387765814,0.8354464876195434,0.19691662557142076,0.027460159588468508,0.5555555555555556,0.5454545454545454,-0.334970288640923,0.4215336993060729,0.9069093090690931,0.45315468453154684,14,11,-0.19278450445695358,0.5454545454545454,15,12,0.07171786328156789,0.5,4,0.2846350073814392,0.0,0.005339475475535543,1.0
peak_response,0,15,33,18,0.12779815991719565,0.24360640402193423,1.3029206339482253,0.3071013385375552,0.18696948814429054,0.3333333333333333,0.3333333333333333,-0.26937419449289635,0.8964909059857872,0.49965003499650035,0.24747525247475252,14,11,0.33329496600411157,0.45454545454545453,15,12,-0.26358000934123993,0.75,4,1.1188764572143555,0.0,0.031161581357381757,1.0
peak_response,0,16,33,18,0.28290553526444867,0.36865120463901097,0.6571128548661602,0.15488298522690452,0.5610165771511155,0.6111111111111112,0.6363636363636364,0.07548314217064116,0.6672909716765085,0.029097090290970903,0.013098690130986902,14,11,0.15581020441922275,0.5454545454545454,15,12,0.5309727986653646,0.8333333333333334,4,0.29967957735061646,0.42264938364108845,0.25623846357519436,1.0
peak_response,0,17,33,18,0.14095747109615442,0.0921168917859042,1.4567749121294569,0.343365139676392,0.0632334419126228,0.4444444444444444,0.5151515151515151,-0.5748082169228129,0.7498814057972691,0.7938206179382061,0.397960203979602,14,11,0.2680679126219316,0.45454545454545453,15,12,-0.14285934468110403,0.5833333333333334,4,0.8739341497421265,0.0,0.01141714923422356,1.0
peak_response,0,18,33,18,0.058825084657380074,0.004224548185313198,1.056875511303372,0.24910794697087138,0.003997205101387345,0.5,0.5454545454545454,-0.45043164044618605,0.4933588925059195,0.9848015198480152,0.49295070492950704,14,11,0.3927783099087802,0.5454545454545454,15,12,-0.11664211750030518,0.5,4,-0.6100011169910431,0.0,0.0007494759565101272,1.0
peak_response,0,19,33,18,0.17308338121934372,0.19854474233256447,1.2854076463701953,0.30297348777913496,0.15446052689450387,0.6111111111111112,0.48484848484848486,-0.3910152898894416,0.7581557364927397,0.5353464653534646,0.27107289271072893,14,11,0.570045682516965,0.5454545454545454,15,12,-0.3294900556405385,0.5833333333333334,4,0.5765340924263,0.0,0.031106633888476475,1.0
peak_response,0,20,33,18,-0.0030091639721032343,0.06040292205633941,0.8366035854524161,0.1971893561461276,0.07220017115235633,0.5,0.5757575757575758,-0.30606771417789985,0.4392021672869168,0.758024197580242,0.3752624737526247,14,11,-0.1423029899597168,0.5454545454545454,15,12,0.29712070027987164,0.5833333333333334,4,0.43303316831588745,0.0,0.013537532091066812,1.0
peak_response,0,21,33,18,0.18700400627020633,0.31472368593569156,1.4124341943469827,0.33291393226750315,0.22282360990360986,0.5,0.6060606060606061,-0.3088666852149698,0.9459561522360199,0.35876412358764126,0.17898210178982102,14,11,0.4508080374110829,0.7272727272727273,15,12,0.15629024306933084,0.5,4,-0.5342622101306915,0.4965951088322793,0.10402180393782438,1.0
peak_response,0,22,33,18,-0.13815149755188913,-0.10509708413371333,0.8148823802926455,0.19206961899145492,-0.1289720905438773,0.5555555555555556,0.6060606060606061,-0.45610018618128917,0.27931481282468196,0.5949405059494051,0.29517048295170484,14,11,0.019748687744140625,0.5454545454545454,15,12,-0.2874598056077957,0.6666666666666666,4,-0.29979467391967773,0.0,0.025077906494642806,1.0
peak_response,0,23,33,18,0.3087313680937796,0.27590540934492047,1.2251292100922468,0.2887657240953154,0.22520515148287584,0.5555555555555556,0.5757575757575758,-0.2662258697880639,0.814756522217282,0.3514648535146485,0.17748225177482252,14,11,0.4983207204125144,0.6363636363636364,15,12,0.3339268167813619,0.5833333333333334,4,0.47187644243240356,1.0,0.175159562264459,1.0
peak_response,0,24,33,18,-0.15286125197555078,-0.20380669721850644,0.7815902062122206,0.18422257830721778,-0.2607590212858527,0.6111111111111112,0.5151515151515151,-0.5444023881245542,0.14970235087805306,0.2830716928307169,0.14188581141885812,14,11,-0.2352243878624656,0.6363636363636364,15,12,-0.1929285724957784,0.5,4,0.2067815363407135,0.9466252833140939,0.20164712351537364,1.0
peak_response,0,25,33,18,0.4221196210745609,0.4581850187646018,0.9353663518942451,0.22046796343938108,0.489845521850037,0.6111111111111112,0.6060606060606061,0.05576872515181701,0.9043809842318292,0.0446955304469553,0.023997600239976002,14,11,-0.02757396481253884,0.5454545454545454,15,12,0.877321814497312,0.6666666666666666,4,-0.11519420146942139,0.0,0.0986494453725769,1.0
peak_response,0,26,33,18,0.060429565834276604,0.12676417220521857,1.2189423140389035,0.2873074587107103,0.10399521843260319,0.5,0.48484848484848486,-0.39843457592306314,0.7116890422585936,0.6765323467653235,0.3351664833516648,14,11,0.8453474207357927,0.7272727272727273,15,12,-0.45005187888940174,0.6666666666666666,4,0.005777716636657715,0.0,0.0194991034561131,1.0
peak_response,0,27,33,18,-0.029593131758949974,-0.172343937335191,1.2748181550620201,0.30047752074135936,-0.13519099696756862,0.6111111111111112,0.6060606060606061,-0.7388317094356925,0.41639635913349915,0.5713428657134286,0.2870712928707129,14,11,-0.2465133016759699,0.7272727272727273,15,12,0.2643266220887502,0.5833333333333334,4,-0.1601797342300415,0.0,0.027225964667079793,1.0
