source_layer,target_layer,layer_distance,source_sv_index_zero_based,source_sv_rank,source_sv_label,target_same_rank_sv_label,same_rank_signed_cosine,same_rank_abs_cosine,same_rank_sign_flipped,best_target_sv_index_zero_based,best_target_sv_rank,best_target_sv_label,best_signed_cosine,best_abs_cosine,second_best_abs_cosine,best_match_margin,same_rank_is_best,best_match_is_reciprocal,rank_offset_zero_based,abs_rank_offset,same_rank_fraction_of_best,same_rank_deficit_from_best,source_singular_value,same_rank_target_singular_value,best_target_singular_value,source_relative_local_gap,same_rank_target_relative_local_gap,best_target_relative_local_gap,pair_min_same_rank_relative_gap,pair_mean_same_rank_relative_gap
0,1,1,48,48,SV48,SV48,-0.011714958469315761,0.011714958469315761,1,33,33,SV33,-0.288668214321523,0.288668214321523,0.19446757519738106,0.09420063912414195,0,1,-15,15,0.040582779426720894,0.27695325585220726,46.07114028930664,30.609682083129883,37.83592224121094,0.007610575665549665,0.012353902649684338,0.010365923742193849,0.007610575665549665,0.009982239157617001
0,1,1,49,49,SV49,SV49,0.1549385830600513,0.1549385830600513,0,38,38,SV38,0.22136844157745625,0.22136844157745625,0.21371323266239065,0.007655208915065603,0,1,-11,11,0.6999126973834645,0.06642985851740496,45.72051239013672,30.23153305053711,35.70182800292969,0.007668940719167504,0.012508430583412144,0.001370015236638024,0.007668940719167504,0.010088685651289824
0,1,1,50,50,SV50,SV50,-0.08215861533557345,0.08215861533557345,1,33,33,SV33,0.19841162310311067,0.19841162310311067,0.16271497986169725,0.03569664324141342,0,0,-17,17,0.4140816654318543,0.11625300776753722,45.03382873535156,29.808401107788086,37.83592224121094,0.015248173963190241,0.004522405573979886,0.010365923742193849,0.004522405573979886,0.009885289768585064
0,1,1,51,51,SV51,SV51,-0.03049678731704534,0.03049678731704534,1,44,44,SV44,-0.20315614539101037,0.20315614539101037,0.1870159771743848,0.01614016821662556,0,0,-7,7,0.1501150125601606,0.17265935807396504,44.184852600097656,29.673595428466797,32.57406234741211,0.0064138238148757545,0.004542950639273251,0.013335488128425787,0.004542950639273251,0.005478387227074503
0,1,1,52,52,SV52,SV52,-0.11012521447591163,0.11012521447591163,1,41,41,SV41,-0.2400067360593024,0.2400067360593024,0.1961273286804241,0.0438794073788783,0,0,-11,11,0.4588421820323459,0.12988152158339078,43.901458740234375,29.350757598876953,33.87176513671875,0.0064552265003340135,0.0049652169674914304,0.006428561775279076,0.0049652169674914304,0.005710221733912722
0,1,1,53,53,SV53,SV53,0.07057350994210908,0.07057350994210908,0,51,51,SV51,0.24009517091256577,0.24009517091256577,0.21476480437140616,0.02533036654115961,0,1,-2,2,0.29393973095697734,0.16952166097045668,43.59006118774414,29.20502471923828,29.673595428466797,0.007143774154136482,0.004989993367226051,0.004542950639273251,0.004989993367226051,0.006066883760681267
0,1,1,54,54,SV54,SV54,0.17557965324515384,0.17557965324515384,0,35,35,SV35,0.2051647605452269,0.2051647605452269,0.19145103717731954,0.013713723367907354,0,0,-19,19,0.8557982997594207,0.02958510730007305,43.10464859008789,28.765304565429688,36.53840637207031,0.007437414958461011,0.011972439518492565,0.0068362690591798735,0.007437414958461011,0.009704927238476787
0,1,1,55,55,SV55,SV55,-0.017146170873381092,0.017146170873381092,1,48,48,SV48,-0.2616722158484865,0.2616722158484865,0.1473507600166478,0.1143214558318387,0,1,-7,7,0.0655253780680677,0.24452604497510538,42.784061431884766,28.420913696289062,30.609682083129883,0.007493144584076533,0.012117515742838076,0.012353902649684338,0.007493144584076533,0.009805330163457304
0,1,1,56,56,SV56,SV56,-0.09043758031306477,0.09043758031306477,1,33,33,SV33,-0.19215471107952575,0.19215471107952575,0.1736429892056062,0.018511721873919557,0,0,-23,23,0.4706498206834804,0.10171713076646098,42.451744079589844,28.016569137573242,37.83592224121094,0.007828120127924144,0.0020500041153941545,0.010365923742193849,0.0020500041153941545,0.004939062121659149
0,1,1,57,57,SV57,SV57,-0.1542368247342356,0.1542368247342356,1,50,50,SV50,0.2461854329956914,0.2461854329956914,0.18058548122754717,0.06559995176814423,0,1,-7,7,0.6265067061743453,0.09194860826145579,41.70158767700195,27.959135055541992,29.808401107788086,0.0056388592531838935,0.0020542152651416,0.004522405573979886,0.0020542152651416,0.0038465372591627465
0,1,1,58,58,SV58,SV58,0.001199004166020477,0.001199004166020477,0,49,49,SV49,0.27533152416820555,0.27533152416820555,0.19583575421239244,0.07949576995581312,0,1,-9,9,0.004354765294830465,0.2741325200021851,41.46643829345703,27.552764892578125,30.23153305053711,0.005670836300932698,0.010471296972140413,0.012508430583412144,0.005670836300932698,0.008071066636536556
