layer,sv_rank_1based,gatedness_ratio,total_gain,invariant_gain
2,31,2.9354486094529135,4859.485697441192,1234.7984130116615
2,32,2.7449371137376426,4306.394443438878,1149.9243679263773
2,33,2.02060621320281,3302.739606024495,1093.402904221236
2,34,4.683427526690754,6084.0787952550545,1070.4946560297742
2,35,3.454505595776218,4528.230225909472,1016.5505752654689
2,36,3.4277420728302057,4388.620042961518,991.1643385669076
2,37,2.2856887445608267,3132.0863984197754,953.2510964724286
2,38,3.792535303811267,4513.894491469424,941.8594137178102
2,39,2.3847012944989228,3077.4066327569462,909.2106998506073
2,40,3.0006000491359357,3596.2765232006013,898.9342796157265
2,41,3.8613768539264566,4111.839105673842,845.8178061946951
2,42,4.006885497180157,4163.071687370858,831.4693215403651
2,43,5.313660308303423,5101.182508866384,807.9596081781245
2,44,7.720639242595002,6598.053261760719,756.6020194405587
2,45,3.7639125258768202,3579.9017550050353,751.4625290786412
2,46,8.02764046677181,6591.7566333178365,730.1749175303339
2,47,4.9368071095676775,4198.24314261404,707.1550523932781
2,48,4.342691088385165,3626.2412141167506,678.7293433453672
2,49,3.4194728483721915,2968.482214043628,671.6824191231527
2,50,3.8931880722482655,3157.607335539427,645.3067588894523
2,51,6.4580588347693,4740.420676878259,635.6105230463186
2,52,5.343484678558953,3955.444135910828,623.5443665970499
2,53,4.2385351387723365,3188.460877692203,608.6550520761368
2,54,5.742656448839734,4029.2684490418505,597.5787850996228
2,55,3.7696277047984132,2840.107251307512,595.456800213153
2,56,2.9888194747189427,2254.484600402818,565.2009610090495
2,57,4.6328304988735205,3169.870598853499,562.7491541752175
2,58,4.588727471713046,3100.7949590983167,554.8302318895898
2,59,7.2632671444614605,4534.765995122254,548.7860813216048
2,60,6.18643365299937,3775.8438713363685,525.4127504204251
2,61,6.418066113478185,3797.620356300604,511.9421016483707
2,62,3.4528325832919733,2257.6202191064594,507.00765790691503
2,63,4.865328021964007,2908.5617719687307,495.89072615832254
2,64,4.353315995409169,2608.067547779345,487.1872966242887
3,1,-0.9927946184517602,4789.322355119957,664686.8487192566
3,2,-0.917625449020117,3329.1760751666125,40415.10436857815
3,3,-0.6021429673044177,6273.896118709267,15769.222617990163
3,4,-0.1390796575160978,5711.362396127362,6634.019565211223
3,5,0.4854884874484182,6266.218554852264,4218.288197988879
3,6,-0.20858157161772273,3261.237459950611,4120.749963602282
3,7,0.7066876559089209,6088.789220954457,3567.606058363616
3,8,-0.02180854827121621,2764.6446760008303,2826.2817785975144
3,9,0.32278955783488406,3335.774877788101,2521.772913938002
3,10,-0.08773214614345365,2118.0476397413304,2321.738764319781
3,11,0.643167243437582,3379.8133061286608,2056.889412582172
3,12,1.0789122169527254,3523.4693110457824,1694.8619967274847
3,13,0.8040906672574408,2841.25883505349,1574.8980284747868
3,14,1.6539962095162646,3742.4917664342533,1410.1345559632105
3,15,1.4697813704941405,3227.9545078608594,1306.9798591990475
3,16,1.9030524461864797,3652.1302274114314,1258.031088005011
3,17,2.098711576190136,3600.777855918966,1162.0242050234115
3,18,1.6466867191351977,2851.1865173671154,1077.2663408757676
3,19,2.676155492631614,3828.967190027966,1041.5683443485846
3,20,2.8033462095377786,3804.049814769321,1000.1849963672469
3,21,2.583995034549438,3475.6165247470535,969.7604185391726
3,22,3.973974288651973,4695.795681614863,944.0731714934457
3,23,1.0592619607783733,1874.6071013497076,910.3295923754777
3,24,2.310731286897336,2776.459862618039,838.6243467135012
3,25,2.6041996183403477,2808.9235075815723,779.347373904691
3,26,3.292915121913974,3330.8722039176287,775.8998511092175
3,27,3.946466169204219,3567.4888958360025,721.2197099511275
3,28,2.4284594008546283,2421.752559398329,706.3675768755974
3,29,2.648325702260203,2491.2001337557367,682.8338084541489
3,30,2.465396340802446,2303.072652841668,664.5914136067217
3,31,2.1848566585503404,2016.669493689933,633.2057325957302
3,32,4.484861027144865,3309.5651481583677,603.400000798325
3,33,2.2297941063692983,1866.6252957493891,577.9394086045236
3,34,3.38955803133713,2485.874065787401,566.31534383205
3,35,3.520699569541985,2387.2680271162867,528.0749119451257
3,36,2.9808195013884258,2067.8273146487204,519.4476448700207
3,37,3.401910428368214,2220.638239824681,504.4714734569313
3,38,5.591184847019263,3164.1254865480437,480.0541268356899
3,39,3.3174858081543044,2033.0646385826144,470.8908677228098
3,40,2.399563104323269,1574.6934064161578,463.20464074144
3,41,3.5537478366347615,2052.2854103422274,450.6805128364372
3,42,3.043942831843187,1770.1993752122294,437.7409495685897
